"","row","aov_coefs"
"(Intercept)",16978,0.318762620361435
"exp_env_factorE_2",16978,-0.43016224249082
"exp_env_factorE_3",16978,-0.246752387295168
"exp_env_factorE_4",16978,-0.394207147911348
"exp_env_factorE_5",16978,-1.51913367020023
"exp_env_factorE_6",16978,-0.885036760196195
"exp_env_factorE_7",16978,-0.902026660063689
"gen_factorG_2",16978,-0.138859422326586
"gen_factorG_3",16978,-0.548129520312402
"gen_factorG_4",16978,-0.827228889977426
"gen_factorG_5",16978,-1.6507436600031
"gen_factorG_6",16978,-1.23907547119994
"gen_factorG_7",16978,0.666524653988807
"exp_env_factorE_2:gen_factorG_2",16978,0.223976829564237
"exp_env_factorE_3:gen_factorG_2",16978,1.7293945156101
"exp_env_factorE_4:gen_factorG_2",16978,-1.3492427196911
"exp_env_factorE_5:gen_factorG_2",16978,1.17386667846028
"exp_env_factorE_6:gen_factorG_2",16978,0.784726084152809
"exp_env_factorE_7:gen_factorG_2",16978,1.25714329564599
"exp_env_factorE_2:gen_factorG_3",16978,1.0949314807212
"exp_env_factorE_3:gen_factorG_3",16978,1.57984128254768
"exp_env_factorE_4:gen_factorG_3",16978,-0.280643252779446
"exp_env_factorE_5:gen_factorG_3",16978,2.28285443720499
"exp_env_factorE_6:gen_factorG_3",16978,1.07819165850966
"exp_env_factorE_7:gen_factorG_3",16978,0.274695271498586
"exp_env_factorE_2:gen_factorG_4",16978,0.942562715130456
"exp_env_factorE_3:gen_factorG_4",16978,2.79773474537176
"exp_env_factorE_4:gen_factorG_4",16978,0.0469804890135723
"exp_env_factorE_5:gen_factorG_4",16978,3.26512535154281
"exp_env_factorE_6:gen_factorG_4",16978,1.86734578726038
"exp_env_factorE_7:gen_factorG_4",16978,3.23880020632316
"exp_env_factorE_2:gen_factorG_5",16978,1.65226599785445
"exp_env_factorE_3:gen_factorG_5",16978,1.07199375819274
"exp_env_factorE_4:gen_factorG_5",16978,1.61460739446875
"exp_env_factorE_5:gen_factorG_5",16978,2.93082825953739
"exp_env_factorE_6:gen_factorG_5",16978,2.9365690312966
"exp_env_factorE_7:gen_factorG_5",16978,1.71674305270437
"exp_env_factorE_2:gen_factorG_6",16978,1.0041253401133
"exp_env_factorE_3:gen_factorG_6",16978,0.376457375757117
"exp_env_factorE_4:gen_factorG_6",16978,1.66861203456417
"exp_env_factorE_5:gen_factorG_6",16978,2.40420196997726
"exp_env_factorE_6:gen_factorG_6",16978,0.973090874455616
"exp_env_factorE_7:gen_factorG_6",16978,1.85471516016443
"exp_env_factorE_2:gen_factorG_7",16978,-1.02085699942434
"exp_env_factorE_3:gen_factorG_7",16978,-0.28062771980376
"exp_env_factorE_4:gen_factorG_7",16978,-0.996023405546647
"exp_env_factorE_5:gen_factorG_7",16978,0.311898303197917
"exp_env_factorE_6:gen_factorG_7",16978,0.0308739574501316
"exp_env_factorE_7:gen_factorG_7",16978,0.92669060715979
