"","row","aov_coefs"
"(Intercept)",11452,-0.656789240584337
"exp_env_factorE_2",11452,1.26289623416036
"exp_env_factorE_3",11452,2.1076490392372
"exp_env_factorE_4",11452,-0.399822285120948
"exp_env_factorE_5",11452,-0.677943610386663
"exp_env_factorE_6",11452,1.19512600174059
"exp_env_factorE_7",11452,-0.494856398637457
"gen_factorG_2",11452,1.68842882163019
"gen_factorG_3",11452,2.14974065292649
"gen_factorG_4",11452,-0.247850537379992
"gen_factorG_5",11452,0.692335136536496
"gen_factorG_6",11452,0.3507526898278
"gen_factorG_7",11452,-0.582748514051975
"exp_env_factorE_2:gen_factorG_2",11452,-2.48577955957558
"exp_env_factorE_3:gen_factorG_2",11452,-2.52729918573922
"exp_env_factorE_4:gen_factorG_2",11452,-0.490561618933002
"exp_env_factorE_5:gen_factorG_2",11452,0.548876023603996
"exp_env_factorE_6:gen_factorG_2",11452,-4.43827772469003
"exp_env_factorE_7:gen_factorG_2",11452,-0.76436938794695
"exp_env_factorE_2:gen_factorG_3",11452,-3.15851591142779
"exp_env_factorE_3:gen_factorG_3",11452,-3.72623455196826
"exp_env_factorE_4:gen_factorG_3",11452,-1.71153383650099
"exp_env_factorE_5:gen_factorG_3",11452,0.501352584721
"exp_env_factorE_6:gen_factorG_3",11452,-2.05412180223284
"exp_env_factorE_7:gen_factorG_3",11452,1.01212820350186
"exp_env_factorE_2:gen_factorG_4",11452,-1.11719063133321
"exp_env_factorE_3:gen_factorG_4",11452,-1.26438531708154
"exp_env_factorE_4:gen_factorG_4",11452,1.83660846829477
"exp_env_factorE_5:gen_factorG_4",11452,2.02086954252234
"exp_env_factorE_6:gen_factorG_4",11452,-0.789183991334245
"exp_env_factorE_7:gen_factorG_4",11452,0.0880269544251563
"exp_env_factorE_2:gen_factorG_5",11452,-1.28183839264886
"exp_env_factorE_3:gen_factorG_5",11452,-2.32257753175295
"exp_env_factorE_4:gen_factorG_5",11452,1.0056019979405
"exp_env_factorE_5:gen_factorG_5",11452,1.29819828763562
"exp_env_factorE_6:gen_factorG_5",11452,-3.26880063040181
"exp_env_factorE_7:gen_factorG_5",11452,1.30202000149689
"exp_env_factorE_2:gen_factorG_6",11452,-1.63645038480373
"exp_env_factorE_3:gen_factorG_6",11452,-2.35888920171121
"exp_env_factorE_4:gen_factorG_6",11452,-0.340883535795071
"exp_env_factorE_5:gen_factorG_6",11452,1.12429198931799
"exp_env_factorE_6:gen_factorG_6",11452,-0.764635084494938
"exp_env_factorE_7:gen_factorG_6",11452,3.38635214690002
"exp_env_factorE_2:gen_factorG_7",11452,-0.570394228001875
"exp_env_factorE_3:gen_factorG_7",11452,0.135941820739168
"exp_env_factorE_4:gen_factorG_7",11452,2.71287521983876
"exp_env_factorE_5:gen_factorG_7",11452,2.17873562532802
"exp_env_factorE_6:gen_factorG_7",11452,-0.352185837852356
"exp_env_factorE_7:gen_factorG_7",11452,1.1489516552183
