"","row","aov_coefs"
"(Intercept)",4960,0.115830504100727
"exp_env_factorE_2",4960,0.157920405492003
"gen_factorG_2",4960,-0.525645488295291
"exp_env_factorE_2:gen_factorG_2",4960,0.272128149203668
