"","row","aov_coefs"
"(Intercept)",14366,-0.704200649147518
"exp_env_factorE_2",14366,1.64218767922639
"exp_env_factorE_3",14366,0.743576505394575
"exp_env_factorE_4",14366,0.686930996322154
"exp_env_factorE_5",14366,2.79515727169189
"exp_env_factorE_6",14366,1.29477807429628
"exp_env_factorE_7",14366,-0.302803832456997
"gen_factorG_2",14366,1.21173873142882
"gen_factorG_3",14366,2.16337533865736
"gen_factorG_4",14366,0.314964084928581
"gen_factorG_5",14366,0.330818376838466
"gen_factorG_6",14366,1.18959501535719
"gen_factorG_7",14366,-0.215792262209688
"exp_env_factorE_2:gen_factorG_2",14366,-0.689689138361868
"exp_env_factorE_3:gen_factorG_2",14366,-1.18277459080267
"exp_env_factorE_4:gen_factorG_2",14366,0.258234606617002
"exp_env_factorE_5:gen_factorG_2",14366,-3.35670889854835
"exp_env_factorE_6:gen_factorG_2",14366,-2.23505335659532
"exp_env_factorE_7:gen_factorG_2",14366,-0.45245051525991
"exp_env_factorE_2:gen_factorG_3",14366,-4.61455904367593
"exp_env_factorE_3:gen_factorG_3",14366,-2.64953313923636
"exp_env_factorE_4:gen_factorG_3",14366,-3.45100570723978
"exp_env_factorE_5:gen_factorG_3",14366,-5.10081073520179
"exp_env_factorE_6:gen_factorG_3",14366,-0.160479518012849
"exp_env_factorE_7:gen_factorG_3",14366,-0.238994497207317
"exp_env_factorE_2:gen_factorG_4",14366,0.56607276681641
"exp_env_factorE_3:gen_factorG_4",14366,-0.221553170922955
"exp_env_factorE_4:gen_factorG_4",14366,0.0606230552750918
"exp_env_factorE_5:gen_factorG_4",14366,-1.27367576897713
"exp_env_factorE_6:gen_factorG_4",14366,-1.18447120007944
"exp_env_factorE_7:gen_factorG_4",14366,-0.130787169781518
"exp_env_factorE_2:gen_factorG_5",14366,-0.888559798663894
"exp_env_factorE_3:gen_factorG_5",14366,0.22938199006048
"exp_env_factorE_4:gen_factorG_5",14366,-1.27645157253729
"exp_env_factorE_5:gen_factorG_5",14366,-1.91823516895224
"exp_env_factorE_6:gen_factorG_5",14366,-1.45573185361532
"exp_env_factorE_7:gen_factorG_5",14366,1.1635779995743
"exp_env_factorE_2:gen_factorG_6",14366,-3.2166602148024
"exp_env_factorE_3:gen_factorG_6",14366,-0.815010271457769
"exp_env_factorE_4:gen_factorG_6",14366,-2.3093984997166
"exp_env_factorE_5:gen_factorG_6",14366,-3.55901676344721
"exp_env_factorE_6:gen_factorG_6",14366,-2.51718736669828
"exp_env_factorE_7:gen_factorG_6",14366,-0.930768099097133
"exp_env_factorE_2:gen_factorG_7",14366,-1.87724770898144
"exp_env_factorE_3:gen_factorG_7",14366,-1.70204573420254
"exp_env_factorE_4:gen_factorG_7",14366,-0.967335423901106
"exp_env_factorE_5:gen_factorG_7",14366,-2.1506520704506
"exp_env_factorE_6:gen_factorG_7",14366,-0.44218074738194
"exp_env_factorE_7:gen_factorG_7",14366,2.21528727736882
