"","row","aov_coefs"
"(Intercept)",9122,-0.19540752363075
"exp_env_factorE_2",9122,-0.530915064288683
"exp_env_factorE_3",9122,0.312528685829709
"exp_env_factorE_4",9122,0.421949101947512
"exp_env_factorE_5",9122,1.07084353253457
"exp_env_factorE_6",9122,1.08939372143857
"exp_env_factorE_7",9122,0.0142629997142279
"gen_factorG_2",9122,-1.00803846641292
"gen_factorG_3",9122,0.425853389586336
"gen_factorG_4",9122,1.12563911582222
"gen_factorG_5",9122,-0.961381584610663
"gen_factorG_6",9122,1.12997552132635
"gen_factorG_7",9122,0.0764272113522671
"exp_env_factorE_2:gen_factorG_2",9122,2.26410611106101
"exp_env_factorE_3:gen_factorG_2",9122,0.401261401328737
"exp_env_factorE_4:gen_factorG_2",9122,2.05952201427126
"exp_env_factorE_5:gen_factorG_2",9122,0.208206515771796
"exp_env_factorE_6:gen_factorG_2",9122,-1.88210217795601
"exp_env_factorE_7:gen_factorG_2",9122,0.466958256066004
"exp_env_factorE_2:gen_factorG_3",9122,0.448072410630431
"exp_env_factorE_3:gen_factorG_3",9122,-1.00006333012124
"exp_env_factorE_4:gen_factorG_3",9122,0.166990687363515
"exp_env_factorE_5:gen_factorG_3",9122,-1.07868790608787
"exp_env_factorE_6:gen_factorG_3",9122,-2.72330528122806
"exp_env_factorE_7:gen_factorG_3",9122,-0.541892979334229
"exp_env_factorE_2:gen_factorG_4",9122,-2.03454960858362
"exp_env_factorE_3:gen_factorG_4",9122,-0.715509032806981
"exp_env_factorE_4:gen_factorG_4",9122,-1.3280255559072
"exp_env_factorE_5:gen_factorG_4",9122,-3.80346817782617
"exp_env_factorE_6:gen_factorG_4",9122,-0.390518921139001
"exp_env_factorE_7:gen_factorG_4",9122,-0.0602762482586135
"exp_env_factorE_2:gen_factorG_5",9122,1.012113701523
"exp_env_factorE_3:gen_factorG_5",9122,0.565818345345274
"exp_env_factorE_4:gen_factorG_5",9122,1.07133706381846
"exp_env_factorE_5:gen_factorG_5",9122,-0.00440378060383253
"exp_env_factorE_6:gen_factorG_5",9122,1.52848397634484
"exp_env_factorE_7:gen_factorG_5",9122,1.66701718586954
"exp_env_factorE_2:gen_factorG_6",9122,0.1580300259376
"exp_env_factorE_3:gen_factorG_6",9122,-0.911331655116
"exp_env_factorE_4:gen_factorG_6",9122,-0.491410017271251
"exp_env_factorE_5:gen_factorG_6",9122,-1.31177601707718
"exp_env_factorE_6:gen_factorG_6",9122,-1.50512714460363
"exp_env_factorE_7:gen_factorG_6",9122,-1.13480634607072
"exp_env_factorE_2:gen_factorG_7",9122,0.641801099419849
"exp_env_factorE_3:gen_factorG_7",9122,-1.48286054082016
"exp_env_factorE_4:gen_factorG_7",9122,-1.10454712513074
"exp_env_factorE_5:gen_factorG_7",9122,-1.34744618990309
"exp_env_factorE_6:gen_factorG_7",9122,0.246577756102102
"exp_env_factorE_7:gen_factorG_7",9122,-0.644987006777617
