"","row","aov_coefs"
"(Intercept)",451,1.56711349205085
"exp_env_factorE_10",451,0.266320755159733
"exp_env_factorE_2",451,-0.785043083676358
"exp_env_factorE_3",451,-0.153938381962361
"exp_env_factorE_4",451,-0.347109700129458
"exp_env_factorE_5",451,0.395351325977419
"exp_env_factorE_6",451,-0.217513749272094
"exp_env_factorE_7",451,0.198976954152027
"exp_env_factorE_8",451,-0.290772233396264
"exp_env_factorE_9",451,-0.577075053007554
"gen_factorG_10",451,-1.82053859929422
"gen_factorG_2",451,-0.824451402322553
"gen_factorG_3",451,-0.830495505093891
"gen_factorG_4",451,-0.717342802670762
"gen_factorG_5",451,-0.819891915708573
"gen_factorG_6",451,-1.99536448924834
"gen_factorG_7",451,-1.45489088436641
"gen_factorG_8",451,-2.22236376701276
"gen_factorG_9",451,-3.13722486834612
"exp_env_factorE_10:gen_factorG_10",451,-1.84114782972206
"exp_env_factorE_2:gen_factorG_10",451,0.152549610696842
"exp_env_factorE_3:gen_factorG_10",451,-1.06458999122551
"exp_env_factorE_4:gen_factorG_10",451,-0.82812548125615
"exp_env_factorE_5:gen_factorG_10",451,-1.22925608873839
"exp_env_factorE_6:gen_factorG_10",451,-0.793400418690253
"exp_env_factorE_7:gen_factorG_10",451,-1.48650234908789
"exp_env_factorE_8:gen_factorG_10",451,-0.523034126278863
"exp_env_factorE_9:gen_factorG_10",451,-0.706945565482208
"exp_env_factorE_10:gen_factorG_2",451,0.204131965364603
"exp_env_factorE_2:gen_factorG_2",451,1.32531796883089
"exp_env_factorE_3:gen_factorG_2",451,-0.265804154883678
"exp_env_factorE_4:gen_factorG_2",451,1.40704339117263
"exp_env_factorE_5:gen_factorG_2",451,-0.0864749191171708
"exp_env_factorE_6:gen_factorG_2",451,0.409297645073959
"exp_env_factorE_7:gen_factorG_2",451,-0.433529722858222
"exp_env_factorE_8:gen_factorG_2",451,-0.550193441260671
"exp_env_factorE_9:gen_factorG_2",451,0.477752596849751
"exp_env_factorE_10:gen_factorG_3",451,0.118079869507467
