"","row","aov_coefs"
"(Intercept)",1147,1.17261866286093
"exp_env_factorE_2",1147,-1.25901231018531
"exp_env_factorE_3",1147,-0.948828135858917
"exp_env_factorE_4",1147,-1.19571252915447
"exp_env_factorE_5",1147,-0.736798872014728
"gen_factorG_2",1147,-2.16161339205724
"gen_factorG_3",1147,-1.25934985372335
"gen_factorG_4",1147,-0.225310300468007
"gen_factorG_5",1147,-1.54148201689746
"exp_env_factorE_2:gen_factorG_2",1147,2.13289633458629
"exp_env_factorE_3:gen_factorG_2",1147,2.71057261670124
"exp_env_factorE_4:gen_factorG_2",1147,2.47578803394146
"exp_env_factorE_5:gen_factorG_2",1147,2.38314183771649
"exp_env_factorE_2:gen_factorG_3",1147,0.906280223166798
"exp_env_factorE_3:gen_factorG_3",1147,0.339826061253929
"exp_env_factorE_4:gen_factorG_3",1147,1.76969178600077
"exp_env_factorE_5:gen_factorG_3",1147,0.517301094769379
"exp_env_factorE_2:gen_factorG_4",1147,0.878475195847857
"exp_env_factorE_3:gen_factorG_4",1147,-0.344725536585483
"exp_env_factorE_4:gen_factorG_4",1147,0.336505520802449
"exp_env_factorE_5:gen_factorG_4",1147,-1.15188053793156
"exp_env_factorE_2:gen_factorG_5",1147,1.50174519745638
"exp_env_factorE_3:gen_factorG_5",1147,0.858289201349964
"exp_env_factorE_4:gen_factorG_5",1147,1.27204384301724
"exp_env_factorE_5:gen_factorG_5",1147,0.739119608181008
