"","row","aov_coefs"
"(Intercept)",314,-1.03990466210899
"exp_env_factorE_10",314,0.909417955420529
"exp_env_factorE_2",314,1.42504347724123
"exp_env_factorE_3",314,-0.186202681635115
"exp_env_factorE_4",314,0.833098863226098
"exp_env_factorE_5",314,1.70843351906749
"exp_env_factorE_6",314,0.328420551612462
"exp_env_factorE_7",314,-0.376730334110189
"exp_env_factorE_8",314,-0.853387202843452
"exp_env_factorE_9",314,2.15880614118731
"gen_factorG_10",314,-0.629155748758192
"gen_factorG_2",314,0.00607715341531705
"gen_factorG_3",314,0.224951435399994
"gen_factorG_4",314,2.04005872529898
"gen_factorG_5",314,0.23987221990414
"gen_factorG_6",314,1.74051850290556
"gen_factorG_7",314,2.72382753784
"gen_factorG_8",314,2.67299947240796
"gen_factorG_9",314,2.21454437740065
"exp_env_factorE_10:gen_factorG_10",314,2.53147812289017
"exp_env_factorE_2:gen_factorG_10",314,0.461668359450783
"exp_env_factorE_3:gen_factorG_10",314,3.39213695549414
"exp_env_factorE_4:gen_factorG_10",314,0.714321646758422
"exp_env_factorE_5:gen_factorG_10",314,-0.704802663459905
"exp_env_factorE_6:gen_factorG_10",314,0.754746171917631
"exp_env_factorE_7:gen_factorG_10",314,2.20283033006872
"exp_env_factorE_8:gen_factorG_10",314,3.19729303893963
"exp_env_factorE_9:gen_factorG_10",314,0.114025861923377
"exp_env_factorE_10:gen_factorG_2",314,-0.326245066653602
"exp_env_factorE_2:gen_factorG_2",314,-1.06319248782221
"exp_env_factorE_3:gen_factorG_2",314,0.819774833015427
"exp_env_factorE_4:gen_factorG_2",314,0.44645756732973
"exp_env_factorE_5:gen_factorG_2",314,-1.73486602648719
"exp_env_factorE_6:gen_factorG_2",314,1.3986278874036
"exp_env_factorE_7:gen_factorG_2",314,2.53210256095731
"exp_env_factorE_8:gen_factorG_2",314,1.39609262199627
"exp_env_factorE_9:gen_factorG_2",314,-0.932465221181326
"exp_env_factorE_10:gen_factorG_3",314,-1.66308702504039
"exp_env_factorE_2:gen_factorG_3",314,-1.08826950151105
"exp_env_factorE_3:gen_factorG_3",314,3.23432072717505
"exp_env_factorE_4:gen_factorG_3",314,-0.656928009923503
"exp_env_factorE_5:gen_factorG_3",314,-0.525404489118447
"exp_env_factorE_6:gen_factorG_3",314,-0.440724570180158
"exp_env_factorE_7:gen_factorG_3",314,1.49688030518006
"exp_env_factorE_8:gen_factorG_3",314,2.60838908675427
"exp_env_factorE_9:gen_factorG_3",314,-0.951432315460657
"exp_env_factorE_10:gen_factorG_4",314,-0.807643651093502
"exp_env_factorE_2:gen_factorG_4",314,-3.71296751874455
"exp_env_factorE_3:gen_factorG_4",314,-2.64798716106886
"exp_env_factorE_4:gen_factorG_4",314,-2.02622336413107
"exp_env_factorE_5:gen_factorG_4",314,-1.66500835276814
"exp_env_factorE_6:gen_factorG_4",314,-1.66849784886373
"exp_env_factorE_7:gen_factorG_4",314,-0.995561615476347
"exp_env_factorE_8:gen_factorG_4",314,-0.449740679877429
"exp_env_factorE_9:gen_factorG_4",314,-3.00326556490199
"exp_env_factorE_10:gen_factorG_5",314,-0.0552746674834998
"exp_env_factorE_2:gen_factorG_5",314,-0.366260843540421
"exp_env_factorE_3:gen_factorG_5",314,0.254085094469612
"exp_env_factorE_4:gen_factorG_5",314,-1.26415145474051
"exp_env_factorE_5:gen_factorG_5",314,-1.87294721076661
"exp_env_factorE_6:gen_factorG_5",314,-0.849682951410213
"exp_env_factorE_7:gen_factorG_5",314,0.861816772986916
"exp_env_factorE_8:gen_factorG_5",314,1.29786358357899
"exp_env_factorE_9:gen_factorG_5",314,-0.717801563496741
"exp_env_factorE_10:gen_factorG_6",314,-1.68872466921171
"exp_env_factorE_2:gen_factorG_6",314,-2.57795012052767
