"","row","aov_coefs"
"(Intercept)",14221,0.061693337048674
"exp_env_factorE_2",14221,1.21719083513593
"exp_env_factorE_3",14221,1.34742022911157
"exp_env_factorE_4",14221,-0.236723096965297
"exp_env_factorE_5",14221,-0.0799048884067478
"exp_env_factorE_6",14221,1.28356024333113
"exp_env_factorE_7",14221,-1.18105827930212
"gen_factorG_2",14221,0.540752484981087
"gen_factorG_3",14221,-1.06059766507425
"gen_factorG_4",14221,0.677717727062412
"gen_factorG_5",14221,0.147515319179655
"gen_factorG_6",14221,-0.172000734803098
"gen_factorG_7",14221,-2.07392656841103
"exp_env_factorE_2:gen_factorG_2",14221,-0.476017210614083
"exp_env_factorE_3:gen_factorG_2",14221,-3.05900483743354
"exp_env_factorE_4:gen_factorG_2",14221,0.314964612711441
"exp_env_factorE_5:gen_factorG_2",14221,-0.918026488736478
"exp_env_factorE_6:gen_factorG_2",14221,-1.40471465591856
"exp_env_factorE_7:gen_factorG_2",14221,1.44080816909606
"exp_env_factorE_2:gen_factorG_3",14221,-0.102885383156601
"exp_env_factorE_3:gen_factorG_3",14221,-0.429204787397337
"exp_env_factorE_4:gen_factorG_3",14221,1.70964766288121
"exp_env_factorE_5:gen_factorG_3",14221,2.14396557140544
"exp_env_factorE_6:gen_factorG_3",14221,0.767735344958828
"exp_env_factorE_7:gen_factorG_3",14221,3.62228877351502
"exp_env_factorE_2:gen_factorG_4",14221,-1.61194789497372
"exp_env_factorE_3:gen_factorG_4",14221,-2.1854666614372
"exp_env_factorE_4:gen_factorG_4",14221,0.413185242368881
"exp_env_factorE_5:gen_factorG_4",14221,-1.30371300414051
"exp_env_factorE_6:gen_factorG_4",14221,-2.87691214316488
"exp_env_factorE_7:gen_factorG_4",14221,-0.00824076373973403
"exp_env_factorE_2:gen_factorG_5",14221,-0.691274896192806
"exp_env_factorE_3:gen_factorG_5",14221,-1.62195279042338
"exp_env_factorE_4:gen_factorG_5",14221,-0.276129743633122
"exp_env_factorE_5:gen_factorG_5",14221,-0.750096837953654
"exp_env_factorE_6:gen_factorG_5",14221,-0.389031741883611
"exp_env_factorE_7:gen_factorG_5",14221,1.37706848815986
"exp_env_factorE_2:gen_factorG_6",14221,-2.63216172021282
"exp_env_factorE_3:gen_factorG_6",14221,-3.34670097518057
"exp_env_factorE_4:gen_factorG_6",14221,1.02122288353369
"exp_env_factorE_5:gen_factorG_6",14221,0.419543437190344
"exp_env_factorE_6:gen_factorG_6",14221,-2.5577756519223
"exp_env_factorE_7:gen_factorG_6",14221,0.445058016614299
"exp_env_factorE_2:gen_factorG_7",14221,-1.49371590902248
"exp_env_factorE_3:gen_factorG_7",14221,1.5670119556712
"exp_env_factorE_4:gen_factorG_7",14221,2.04592541283307
"exp_env_factorE_5:gen_factorG_7",14221,1.49446676487062
"exp_env_factorE_6:gen_factorG_7",14221,1.19966111354039
"exp_env_factorE_7:gen_factorG_7",14221,2.2598278915274
