"","row","aov_coefs"
"(Intercept)",17280,-1.87382898966768
"exp_env_factorE_2",17280,0.871563628726855
"exp_env_factorE_3",17280,2.19615834551701
"exp_env_factorE_4",17280,0.618656445873043
"exp_env_factorE_5",17280,1.53310825214433
"exp_env_factorE_6",17280,2.25508349999228
"exp_env_factorE_7",17280,2.35362834248903
"gen_factorG_2",17280,0.22690146124266
"gen_factorG_3",17280,1.90256032324485
"gen_factorG_4",17280,1.81817153874165
"gen_factorG_5",17280,1.35350681361933
"gen_factorG_6",17280,1.44229562754748
"gen_factorG_7",17280,2.48339785110942
"exp_env_factorE_2:gen_factorG_2",17280,-0.294719430647982
"exp_env_factorE_3:gen_factorG_2",17280,-1.92287736146049
"exp_env_factorE_4:gen_factorG_2",17280,1.17928205056008
"exp_env_factorE_5:gen_factorG_2",17280,-0.245868828095372
"exp_env_factorE_6:gen_factorG_2",17280,-0.292689546912619
"exp_env_factorE_7:gen_factorG_2",17280,-1.59820255835322
"exp_env_factorE_2:gen_factorG_3",17280,-1.66962729998826
"exp_env_factorE_3:gen_factorG_3",17280,-2.26601333885267
"exp_env_factorE_4:gen_factorG_3",17280,-1.18073199217845
"exp_env_factorE_5:gen_factorG_3",17280,-0.970850778322156
"exp_env_factorE_6:gen_factorG_3",17280,-2.26905377712005
"exp_env_factorE_7:gen_factorG_3",17280,-2.41538335616447
"exp_env_factorE_2:gen_factorG_4",17280,-0.602851950157622
"exp_env_factorE_3:gen_factorG_4",17280,-2.61859630897844
"exp_env_factorE_4:gen_factorG_4",17280,-1.54175430619148
"exp_env_factorE_5:gen_factorG_4",17280,-2.3424303016228
"exp_env_factorE_6:gen_factorG_4",17280,-2.56520087169117
"exp_env_factorE_7:gen_factorG_4",17280,-1.69279395863342
"exp_env_factorE_2:gen_factorG_5",17280,-0.537585055079577
"exp_env_factorE_3:gen_factorG_5",17280,-1.65571636073954
"exp_env_factorE_4:gen_factorG_5",17280,0.850318146854983
"exp_env_factorE_5:gen_factorG_5",17280,-1.35377231463272
"exp_env_factorE_6:gen_factorG_5",17280,0.233289981175037
"exp_env_factorE_7:gen_factorG_5",17280,-1.4110934581876
"exp_env_factorE_2:gen_factorG_6",17280,0.573854557115204
"exp_env_factorE_3:gen_factorG_6",17280,-2.26356685850154
"exp_env_factorE_4:gen_factorG_6",17280,0.835014354460577
"exp_env_factorE_5:gen_factorG_6",17280,-0.0627886695687978
"exp_env_factorE_6:gen_factorG_6",17280,-1.42574983272535
"exp_env_factorE_7:gen_factorG_6",17280,-0.996999692207286
"exp_env_factorE_2:gen_factorG_7",17280,-1.46495263890038
"exp_env_factorE_3:gen_factorG_7",17280,-1.64833077446223
"exp_env_factorE_4:gen_factorG_7",17280,-1.42255837063787
"exp_env_factorE_5:gen_factorG_7",17280,-1.23429156149831
"exp_env_factorE_6:gen_factorG_7",17280,-1.63468805064787
"exp_env_factorE_7:gen_factorG_7",17280,-1.63762390502575
