"","row","aov_coefs"
"(Intercept)",2740,0.00311874766908556
"exp_env_factorE_10",2740,1.39621699706357
"exp_env_factorE_2",2740,-1.09502950966889
"exp_env_factorE_3",2740,0.0676591599071132
"exp_env_factorE_4",2740,0.206037646937431
"exp_env_factorE_5",2740,0.145478601223423
"exp_env_factorE_6",2740,-1.59139062675932
"exp_env_factorE_7",2740,-0.341727286836452
"exp_env_factorE_8",2740,0.183090890886009
"exp_env_factorE_9",2740,0.443732469784965
"gen_factorG_10",2740,0.174493907776615
"gen_factorG_2",2740,-0.927137388595433
"gen_factorG_3",2740,-0.830238871965899
"gen_factorG_4",2740,0.150380271522132
"gen_factorG_5",2740,-1.7711480076492
"gen_factorG_6",2740,-0.63042470161831
"gen_factorG_7",2740,-0.829261200733469
"gen_factorG_8",2740,0.442807816100871
"gen_factorG_9",2740,-0.441804791112989
"exp_env_factorE_10:gen_factorG_10",2740,-2.39868616458043
"exp_env_factorE_2:gen_factorG_10",2740,1.47084480508718
"exp_env_factorE_3:gen_factorG_10",2740,-0.310895725153741
"exp_env_factorE_4:gen_factorG_10",2740,-0.774454273082701
"exp_env_factorE_5:gen_factorG_10",2740,-0.3495284013486
"exp_env_factorE_6:gen_factorG_10",2740,1.37327998204656
"exp_env_factorE_7:gen_factorG_10",2740,-0.1472284395147
"exp_env_factorE_8:gen_factorG_10",2740,-0.268473525938701
"exp_env_factorE_9:gen_factorG_10",2740,0.300651709906724
"exp_env_factorE_10:gen_factorG_2",2740,-0.94423252964909
"exp_env_factorE_2:gen_factorG_2",2740,0.580480663292202
"exp_env_factorE_3:gen_factorG_2",2740,1.67883120655948
"exp_env_factorE_4:gen_factorG_2",2740,2.36319179085944
"exp_env_factorE_5:gen_factorG_2",2740,0.670395355721307
"exp_env_factorE_6:gen_factorG_2",2740,2.69868483692753
"exp_env_factorE_7:gen_factorG_2",2740,0.856703961700456
"exp_env_factorE_8:gen_factorG_2",2740,0.450013425910978
"exp_env_factorE_9:gen_factorG_2",2740,0.707230530133919
"exp_env_factorE_10:gen_factorG_3",2740,0.620611117736795
"exp_env_factorE_2:gen_factorG_3",2740,2.27393149676866
"exp_env_factorE_3:gen_factorG_3",2740,1.22492601520848
"exp_env_factorE_4:gen_factorG_3",2740,-0.501960514567207
"exp_env_factorE_5:gen_factorG_3",2740,1.20470342459798
"exp_env_factorE_6:gen_factorG_3",2740,2.54099693912388
"exp_env_factorE_7:gen_factorG_3",2740,0.793983175675076
"exp_env_factorE_8:gen_factorG_3",2740,-0.196464210590174
"exp_env_factorE_9:gen_factorG_3",2740,0.921073248761191
"exp_env_factorE_10:gen_factorG_4",2740,-1.3125544631231
"exp_env_factorE_2:gen_factorG_4",2740,0.483790830759154
"exp_env_factorE_3:gen_factorG_4",2740,0.00383800015703533
"exp_env_factorE_4:gen_factorG_4",2740,0.482602834919348
"exp_env_factorE_5:gen_factorG_4",2740,0.224025363905219
"exp_env_factorE_6:gen_factorG_4",2740,1.10091125885222
"exp_env_factorE_7:gen_factorG_4",2740,0.29035647305605
"exp_env_factorE_8:gen_factorG_4",2740,0.343877037671474
"exp_env_factorE_9:gen_factorG_4",2740,-0.271162724225211
"exp_env_factorE_10:gen_factorG_5",2740,-0.0978952628658565
"exp_env_factorE_2:gen_factorG_5",2740,4.05905083245993
"exp_env_factorE_3:gen_factorG_5",2740,1.90124795647584
"exp_env_factorE_4:gen_factorG_5",2740,1.9075764901339
"exp_env_factorE_5:gen_factorG_5",2740,1.9733530454078
"exp_env_factorE_6:gen_factorG_5",2740,2.6623816350372
"exp_env_factorE_7:gen_factorG_5",2740,2.57297418284641
"exp_env_factorE_8:gen_factorG_5",2740,1.07236346389988
"exp_env_factorE_9:gen_factorG_5",2740,1.67791734516659
"exp_env_factorE_10:gen_factorG_6",2740,-0.720632676487336
"exp_env_factorE_2:gen_factorG_6",2740,1.22601275347982
"exp_env_factorE_3:gen_factorG_6",2740,0.583786439024567
"exp_env_factorE_4:gen_factorG_6",2740,0.454012091174757
"exp_env_factorE_5:gen_factorG_6",2740,-0.0530701030287872
"exp_env_factorE_6:gen_factorG_6",2740,1.50092419407156
"exp_env_factorE_7:gen_factorG_6",2740,1.07976367253519
"exp_env_factorE_8:gen_factorG_6",2740,1.26070836169109
"exp_env_factorE_9:gen_factorG_6",2740,0.268277909037282
"exp_env_factorE_10:gen_factorG_7",2740,-0.229263971978551
"exp_env_factorE_2:gen_factorG_7",2740,2.18863871720806
"exp_env_factorE_3:gen_factorG_7",2740,0.741623238245423
"exp_env_factorE_4:gen_factorG_7",2740,1.06690806623683
"exp_env_factorE_5:gen_factorG_7",2740,0.145089226773307
"exp_env_factorE_6:gen_factorG_7",2740,2.60381363483181
"exp_env_factorE_7:gen_factorG_7",2740,1.62017728748525
"exp_env_factorE_8:gen_factorG_7",2740,1.13258881786408
"exp_env_factorE_9:gen_factorG_7",2740,0.0522044561860902
"exp_env_factorE_10:gen_factorG_8",2740,-1.773584694906
"exp_env_factorE_2:gen_factorG_8",2740,0.378975837071976
"exp_env_factorE_3:gen_factorG_8",2740,-1.05903314613879
"exp_env_factorE_4:gen_factorG_8",2740,-0.718466890919716
"exp_env_factorE_5:gen_factorG_8",2740,0.223925073413894
"exp_env_factorE_6:gen_factorG_8",2740,0.779108380605741
"exp_env_factorE_7:gen_factorG_8",2740,-0.548454735504098
"exp_env_factorE_8:gen_factorG_8",2740,-1.45525955161501
"exp_env_factorE_9:gen_factorG_8",2740,-0.968846771096007
"exp_env_factorE_10:gen_factorG_9",2740,-1.72311520472192
"exp_env_factorE_2:gen_factorG_9",2740,2.26126433881866
"exp_env_factorE_3:gen_factorG_9",2740,0.287448059822278
"exp_env_factorE_4:gen_factorG_9",2740,0.299240111511443
"exp_env_factorE_5:gen_factorG_9",2740,0.123640081002753
"exp_env_factorE_6:gen_factorG_9",2740,3.2315011068867
"exp_env_factorE_7:gen_factorG_9",2740,1.65515608538825
"exp_env_factorE_8:gen_factorG_9",2740,0.213128996548663
"exp_env_factorE_9:gen_factorG_9",2740,0.129318077824305
