"","row","aov_coefs"
"(Intercept)",20104,-0.756563110986578
"exp_env_factorE_2",20104,0.105366847058788
"exp_env_factorE_3",20104,0.0152088221628347
"exp_env_factorE_4",20104,0.00778959833403991
"exp_env_factorE_5",20104,-0.215060069393413
"gen_factorG_2",20104,0.000260519221877816
"gen_factorG_3",20104,0.901533157115114
"gen_factorG_4",20104,0.707877954240443
"gen_factorG_5",20104,1.37638424964901
"exp_env_factorE_2:gen_factorG_2",20104,-0.0279528535317452
"exp_env_factorE_3:gen_factorG_2",20104,0.316644603636114
"exp_env_factorE_4:gen_factorG_2",20104,0.397124728806048
"exp_env_factorE_5:gen_factorG_2",20104,0.518091183374128
"exp_env_factorE_2:gen_factorG_3",20104,0.0504677581515212
"exp_env_factorE_3:gen_factorG_3",20104,-0.0274166175801205
"exp_env_factorE_4:gen_factorG_3",20104,0.107586068889239
"exp_env_factorE_5:gen_factorG_3",20104,0.115877870559828
"exp_env_factorE_2:gen_factorG_4",20104,0.574896652460077
"exp_env_factorE_3:gen_factorG_4",20104,0.327845927944229
"exp_env_factorE_4:gen_factorG_4",20104,0.312581675149173
"exp_env_factorE_5:gen_factorG_4",20104,0.912790417612118
"exp_env_factorE_2:gen_factorG_5",20104,0.415244440019905
"exp_env_factorE_3:gen_factorG_5",20104,0.229087222663265
"exp_env_factorE_4:gen_factorG_5",20104,-0.0477546663796135
"exp_env_factorE_5:gen_factorG_5",20104,0.242157970946825
