"","row","aov_coefs"
"(Intercept)",21662,-0.489259271167648
"exp_env_factorE_10",21662,1.41495108885664
"exp_env_factorE_2",21662,0.869975121798384
"exp_env_factorE_3",21662,0.728847465301764
"exp_env_factorE_4",21662,-0.156647390530613
"exp_env_factorE_5",21662,-0.0404889407283873
"exp_env_factorE_6",21662,-1.44990677845404
"exp_env_factorE_7",21662,-0.296475346446079
"exp_env_factorE_8",21662,1.52738763649302
"exp_env_factorE_9",21662,0.877280519548449
"gen_factorG_10",21662,-0.107707153282397
"gen_factorG_2",21662,1.11174768386296
"gen_factorG_3",21662,-0.0378232895003835
"gen_factorG_4",21662,-1.70995476084977
"gen_factorG_5",21662,0.568876159406449
"gen_factorG_6",21662,-1.86482811914622
"gen_factorG_7",21662,0.408909977144683
"gen_factorG_8",21662,-1.58206047475143
"gen_factorG_9",21662,0.515957374696903
"exp_env_factorE_10:gen_factorG_10",21662,-2.25090215183834
"exp_env_factorE_2:gen_factorG_10",21662,0.0845118964539073
"exp_env_factorE_3:gen_factorG_10",21662,-0.375790432044705
"exp_env_factorE_4:gen_factorG_10",21662,1.87681952688171
"exp_env_factorE_5:gen_factorG_10",21662,0.211494724388824
"exp_env_factorE_6:gen_factorG_10",21662,1.46988453400861
"exp_env_factorE_7:gen_factorG_10",21662,2.80128286935823
"exp_env_factorE_8:gen_factorG_10",21662,-0.0676170080907215
"exp_env_factorE_9:gen_factorG_10",21662,-1.33482995753285
"exp_env_factorE_10:gen_factorG_2",21662,-2.66633542996943
"exp_env_factorE_2:gen_factorG_2",21662,-4.33083811444133
"exp_env_factorE_3:gen_factorG_2",21662,-1.4661169452694
"exp_env_factorE_4:gen_factorG_2",21662,-1.06452101937632
"exp_env_factorE_5:gen_factorG_2",21662,0.11214129472583
"exp_env_factorE_6:gen_factorG_2",21662,0.0738198655384849
"exp_env_factorE_7:gen_factorG_2",21662,-1.40010338861842
"exp_env_factorE_8:gen_factorG_2",21662,-1.93912036485005
"exp_env_factorE_9:gen_factorG_2",21662,-0.977682548122182
"exp_env_factorE_10:gen_factorG_3",21662,-0.00859021939541608
"exp_env_factorE_2:gen_factorG_3",21662,-0.0982532321799052
"exp_env_factorE_3:gen_factorG_3",21662,-0.622533216487665
"exp_env_factorE_4:gen_factorG_3",21662,1.6447371966699
"exp_env_factorE_5:gen_factorG_3",21662,-0.344356544851138
"exp_env_factorE_6:gen_factorG_3",21662,3.05266540743867
"exp_env_factorE_7:gen_factorG_3",21662,0.214987048700853
"exp_env_factorE_8:gen_factorG_3",21662,-1.89060665499758
"exp_env_factorE_9:gen_factorG_3",21662,0.982951677174432
"exp_env_factorE_10:gen_factorG_4",21662,-0.86806359604294
"exp_env_factorE_2:gen_factorG_4",21662,2.51660062165121
"exp_env_factorE_3:gen_factorG_4",21662,1.20714646539576
"exp_env_factorE_4:gen_factorG_4",21662,1.31452896125073
"exp_env_factorE_5:gen_factorG_4",21662,1.32148783871238
"exp_env_factorE_6:gen_factorG_4",21662,4.16253405415445
"exp_env_factorE_7:gen_factorG_4",21662,1.83469600244974
"exp_env_factorE_8:gen_factorG_4",21662,1.19956388618287
"exp_env_factorE_9:gen_factorG_4",21662,-1.21191575228328
"exp_env_factorE_10:gen_factorG_5",21662,-1.46624782883914
"exp_env_factorE_2:gen_factorG_5",21662,-0.583773556772295
"exp_env_factorE_3:gen_factorG_5",21662,0.409849004216419
"exp_env_factorE_4:gen_factorG_5",21662,-0.620152546197104
"exp_env_factorE_5:gen_factorG_5",21662,0.409346373379924
"exp_env_factorE_6:gen_factorG_5",21662,1.3517279527838
"exp_env_factorE_7:gen_factorG_5",21662,1.54296982761474
"exp_env_factorE_8:gen_factorG_5",21662,-0.114824311818524
"exp_env_factorE_9:gen_factorG_5",21662,0.288819677008549
"exp_env_factorE_10:gen_factorG_6",21662,0.586965741102895
"exp_env_factorE_2:gen_factorG_6",21662,2.01002592742879
"exp_env_factorE_3:gen_factorG_6",21662,2.09436378624651
"exp_env_factorE_4:gen_factorG_6",21662,1.85852948933948
"exp_env_factorE_5:gen_factorG_6",21662,2.67677714031688
"exp_env_factorE_6:gen_factorG_6",21662,4.59340156341158
"exp_env_factorE_7:gen_factorG_6",21662,2.32837214592967
"exp_env_factorE_8:gen_factorG_6",21662,0.448455874912362
"exp_env_factorE_9:gen_factorG_6",21662,1.27728504987885
"exp_env_factorE_10:gen_factorG_7",21662,-2.07591345569329
"exp_env_factorE_2:gen_factorG_7",21662,-0.833856268076326
"exp_env_factorE_3:gen_factorG_7",21662,-0.562430554036604
"exp_env_factorE_4:gen_factorG_7",21662,1.28168136076823
"exp_env_factorE_5:gen_factorG_7",21662,0.631852188942567
"exp_env_factorE_6:gen_factorG_7",21662,1.97364297431063
"exp_env_factorE_7:gen_factorG_7",21662,1.28738300453034
"exp_env_factorE_8:gen_factorG_7",21662,-1.78129781862413
"exp_env_factorE_9:gen_factorG_7",21662,-0.495872855425717
"exp_env_factorE_10:gen_factorG_8",21662,0.53978191094091
"exp_env_factorE_2:gen_factorG_8",21662,1.02120365592245
"exp_env_factorE_3:gen_factorG_8",21662,2.14514889196717
"exp_env_factorE_4:gen_factorG_8",21662,4.07924126508333
"exp_env_factorE_5:gen_factorG_8",21662,1.68667028512274
"exp_env_factorE_6:gen_factorG_8",21662,2.600415290068
