"","row","aov_coefs"
"(Intercept)",19846,0.194940977024663
"exp_env_factorE_2",19846,-0.302559995310694
"exp_env_factorE_3",19846,0.347527302576674
"exp_env_factorE_4",19846,-0.309866425427533
"exp_env_factorE_5",19846,1.88569077378952
"exp_env_factorE_6",19846,-0.17450527026248
"exp_env_factorE_7",19846,1.19910026931758
"gen_factorG_2",19846,0.348995424910487
"gen_factorG_3",19846,-0.723465567137036
"gen_factorG_4",19846,-0.180386076023369
"gen_factorG_5",19846,0.0428313019670915
"gen_factorG_6",19846,-1.14969748309836
"gen_factorG_7",19846,-1.15719729093428
"exp_env_factorE_2:gen_factorG_2",19846,-0.176618754888593
"exp_env_factorE_3:gen_factorG_2",19846,-0.432119802948012
"exp_env_factorE_4:gen_factorG_2",19846,1.10783668336249
"exp_env_factorE_5:gen_factorG_2",19846,-2.60044843018165
"exp_env_factorE_6:gen_factorG_2",19846,0.761576627819085
"exp_env_factorE_7:gen_factorG_2",19846,-0.715011124492293
"exp_env_factorE_2:gen_factorG_3",19846,0.524644291135233
"exp_env_factorE_3:gen_factorG_3",19846,1.04571979033004
"exp_env_factorE_4:gen_factorG_3",19846,0.0424418727476409
"exp_env_factorE_5:gen_factorG_3",19846,-2.45907915197974
"exp_env_factorE_6:gen_factorG_3",19846,0.916557182155439
"exp_env_factorE_7:gen_factorG_3",19846,-2.34475527363493
"exp_env_factorE_2:gen_factorG_4",19846,1.45419823881993
"exp_env_factorE_3:gen_factorG_4",19846,-1.1767216880923
"exp_env_factorE_4:gen_factorG_4",19846,0.123447744415979
"exp_env_factorE_5:gen_factorG_4",19846,-0.744834179637587
"exp_env_factorE_6:gen_factorG_4",19846,0.834718594979802
"exp_env_factorE_7:gen_factorG_4",19846,-2.56184559500338
"exp_env_factorE_2:gen_factorG_5",19846,0.419274946065929
"exp_env_factorE_3:gen_factorG_5",19846,-0.750516226429962
"exp_env_factorE_4:gen_factorG_5",19846,0.134806347136337
"exp_env_factorE_5:gen_factorG_5",19846,-3.59764291300519
"exp_env_factorE_6:gen_factorG_5",19846,-0.555707013052694
"exp_env_factorE_7:gen_factorG_5",19846,-0.243327740436246
"exp_env_factorE_2:gen_factorG_6",19846,0.685494869170249
"exp_env_factorE_3:gen_factorG_6",19846,0.917577038255098
"exp_env_factorE_4:gen_factorG_6",19846,0.569019604438163
"exp_env_factorE_5:gen_factorG_6",19846,-2.23672351011319
"exp_env_factorE_6:gen_factorG_6",19846,1.1703322954952
"exp_env_factorE_7:gen_factorG_6",19846,-1.03866658032107
"exp_env_factorE_2:gen_factorG_7",19846,1.41374546524945
"exp_env_factorE_3:gen_factorG_7",19846,1.26157188177905
"exp_env_factorE_4:gen_factorG_7",19846,0.572907351113582
"exp_env_factorE_5:gen_factorG_7",19846,1.01689894948121
"exp_env_factorE_6:gen_factorG_7",19846,-0.033447345406376
"exp_env_factorE_7:gen_factorG_7",19846,-1.64268106910842
