"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.161663475941127,"G_1","E_1",-0.384450428164393,"raw"
"2",0.891533318461321,"G_10","E_10",0.191022315079526,"raw"
"3",-0.197660052455613,"G_2","E_2",0.0842725221411943,"raw"
"4",-0.648312056528944,"G_3","E_3",-0.65425250143432,"raw"
"5",0.00919049820006128,"G_4","E_4",-0.0144660468151494,"raw"
"6",-0.590884624671044,"G_5","E_5",0.51178016487062,"raw"
"7",0.232141629006852,"G_6","E_6",-0.154322020553316,"raw"
"8",0.263225293218073,"G_7","E_7",-0.0905591240182476,"raw"
"9",-0.0630759880308817,"G_8","E_8",-0.111951628165573,"raw"
"10",0.265505458741297,"G_9","E_9",0.622926747059654,"raw"
"G_1",-0.162688069461074,"G_1","E_1",-0.386887004609042,"means"
"G_10",0.89718369344921,"G_10","E_10",0.192232979548149,"means"
"G_2",-0.198912785688768,"G_2","E_2",0.0848066259614472,"means"
"G_3",-0.652420939677451,"G_3","E_3",-0.658399034035313,"means"
"G_4",0.00924874589544058,"G_4","E_4",-0.0145577299720284,"means"
"G_5",-0.594629543267838,"G_5","E_5",0.515023733880346,"means"
"G_6",0.233612900160749,"G_6","E_6",-0.155300085272778,"means"
"G_7",0.264893566946247,"G_7","E_7",-0.0911330711705083,"means"
"G_8",-0.0634757520977149,"G_8","E_8",-0.112661157093487,"means"
"G_9",0.267188183741199,"G_9","E_9",0.626874742763214,"means"
"11",-0.148104269743182,"G_1","E_1",-0.384656212651528,"raw.ne"
"21",0.945644031723761,"G_10","E_10",0.202726037485491,"raw.ne"
"31",-0.191711570599188,"G_2","E_2",0.0817645393257894,"raw.ne"
"41",-0.651821829736175,"G_3","E_3",-0.654527277074405,"raw.ne"
"51",0.00221151126568068,"G_4","E_4",-0.0455880072994566,"raw.ne"
"61",-0.613064442156945,"G_5","E_5",0.490249423889068,"raw.ne"
"71",0.228719569182375,"G_6","E_6",-0.144451337170728,"raw.ne"
"81",0.259375671803848,"G_7","E_7",-0.0796262541369352,"raw.ne"
"91",-0.0757701633113722,"G_8","E_8",-0.109578037715941,"raw.ne"
"101",0.244521491571191,"G_9","E_9",0.64368712534864,"raw.ne"
"G_11",-0.147509471075973,"G_1","E_1",-0.383111402343121,"mean.ne"
"G_101",0.941846249183818,"G_10","E_10",0.20191187340289,"mean.ne"
"G_21",-0.190941641502086,"G_2","E_2",0.0814361663551801,"mean.ne"
"G_31",-0.649204060807191,"G_3","E_3",-0.651898642851168,"mean.ne"
"G_41",0.00220262965844542,"G_4","E_4",-0.0454049221930708,"mean.ne"
"G_51",-0.610602326015798,"G_5","E_5",0.488280542745858,"mean.ne"
"G_61",0.227801012984438,"G_6","E_6",-0.14387120897473,"mean.ne"
"G_71",0.258333998230477,"G_7","E_7",-0.0793064686917364,"mean.ne"
"G_81",-0.0754658642372806,"G_8","E_8",-0.10913796349728,"mean.ne"
"G_91",0.243539473581149,"G_9","E_9",0.641102026047178,"mean.ne"
