"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.369431247416403,"G_1","E_1",-0.445348063513657,"raw"
"2",-0.577256991392039,"G_2","E_2",0.0214788775976744,"raw"
"3",-0.0897375991922656,"G_3","E_3",-0.630015153016112,"raw"
"4",-0.224158583223713,"G_4","E_4",0.0141580300782448,"raw"
"5",0.151872899699202,"G_5","E_5",0.352110430161626,"raw"
"6",0.138933749506035,"G_6","E_6",0.202686859012234,"raw"
"7",0.230915277186372,"G_7","E_7",0.484929019679983,"raw"
"G_1",0.388737110259788,"G_1","E_1",-0.468621212961331,"means"
"G_2",-0.607423482123775,"G_2","E_2",0.0226013280342042,"means"
"G_3",-0.0944271369452742,"G_3","E_3",-0.662938697568548,"means"
"G_4",-0.235872738139266,"G_4","E_4",0.0148979051936636,"means"
"G_5",0.159809524962292,"G_5","E_5",0.370511135889595,"means"
"G_6",0.146194196290216,"G_6","E_6",0.213278937315329,"means"
"G_7",0.242982525696019,"G_7","E_7",0.510270604097087,"means"
"11",0.404875812503223,"G_1","E_1",-0.414446344110171,"raw.ne"
"21",-0.602548851981203,"G_2","E_2",-0.0540307041937004,"raw.ne"
"31",-0.0635560144789843,"G_3","E_3",-0.648079710540521,"raw.ne"
"41",-0.182723061982974,"G_4","E_4",0.032375895746907,"raw.ne"
"51",0.0897012638483922,"G_5","E_5",0.386512883299905,"raw.ne"
"61",0.164992667742119,"G_6","E_6",0.208496703799598,"raw.ne"
"71",0.189258184349421,"G_7","E_7",0.489171275997975,"raw.ne"
"G_11",0.401132658380957,"G_1","E_1",-0.410614708597486,"mean.ne"
"G_21",-0.596978172900096,"G_2","E_2",-0.0535311800263256,"mean.ne"
"G_31",-0.062968427000935,"G_3","E_3",-0.642088089986366,"mean.ne"
"G_41",-0.181033752417976,"G_4","E_4",0.0320765744145715,"mean.ne"
"G_51",0.0888719585523556,"G_5","E_5",0.382939497961107,"mean.ne"
"G_61",0.163467279054204,"G_6","E_6",0.20656911199933,"mean.ne"
"G_71",0.18750845633149,"G_7","E_7",0.484648794235169,"mean.ne"
