"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.435203631107521,"G_1","E_1",-0.523734670344215,"raw"
"2",-0.198617268587359,"G_10","E_10",0.259725901296845,"raw"
"3",0.345230464835532,"G_2","E_2",-0.58614324339533,"raw"
"4",-0.230347715121859,"G_3","E_3",-0.222753313526977,"raw"
"5",-0.0796587564641425,"G_4","E_4",0.0636819601620797,"raw"
"6",-0.0621248675705041,"G_5","E_5",-0.299864571590439,"raw"
"7",-0.243701697557323,"G_6","E_6",0.0512806092233542,"raw"
"8",0.016466255454104,"G_7","E_7",0.365551248742701,"raw"
"9",0.415877473839228,"G_8","E_8",0.945367324941631,"raw"
"10",-0.398327519935211,"G_9","E_9",-0.053111245509662,"raw"
"G_1",0.446301981563253,"G_1","E_1",-0.537090696125786,"means"
"G_10",-0.20368230917016,"G_10","E_10",0.26634930438682,"means"
"G_2",0.354034363546101,"G_2","E_2",-0.601090782127726,"means"
"G_3",-0.236221930055669,"G_3","E_3",-0.228433859740273,"means"
"G_4",-0.0816901751677477,"G_4","E_4",0.0653059464091245,"means"
"G_5",-0.0637091456027391,"G_5","E_5",-0.307511571447266,"means"
"G_6",-0.24991645922938,"G_6","E_6",0.0525883422753469,"means"
"G_7",0.0168861698589069,"G_7","E_7",0.37487335816018,"means"
"G_8",0.42648297807082,"G_8","E_8",0.969475620763761,"means"
"G_9",-0.408485473813384,"G_9","E_9",-0.0544656625541809,"means"
"11",0.465402074463481,"G_1","E_1",-0.52944570295096,"raw.ne"
"21",-0.207049211990072,"G_10","E_10",0.264768647853625,"raw.ne"
"31",0.372779257000695,"G_2","E_2",-0.629237772377812,"raw.ne"
"41",-0.272585732231375,"G_3","E_3",-0.224276946033161,"raw.ne"
"51",-0.0724765218878773,"G_4","E_4",0.0413379461752889,"raw.ne"
"61",-0.0478616365385521,"G_5","E_5",-0.290401147584672,"raw.ne"
"71",-0.243455599222617,"G_6","E_6",0.0279502558886967,"raw.ne"
"81",0.00461227392184758,"G_7","E_7",0.396750368275312,"raw.ne"
"91",0.423390613711732,"G_8","E_8",0.96270557137901,"raw.ne"
"101",-0.422755517227274,"G_9","E_9",-0.0201512206253392,"raw.ne"
"G_11",0.463300925698956,"G_1","E_1",-0.527055416689535,"mean.ne"
"G_101",-0.206114447794036,"G_10","E_10",0.263573297966242,"mean.ne"
"G_21",0.371096272075913,"G_2","E_2",-0.626396955285302,"mean.ne"
"G_31",-0.271355090586377,"G_3","E_3",-0.223264403859581,"mean.ne"
"G_41",-0.0721493124430192,"G_4","E_4",0.0411513179256432,"mean.ne"
"G_51",-0.0476455558117992,"G_5","E_5",-0.289090074759812,"mean.ne"
"G_61",-0.242356471265111,"G_6","E_6",0.0278240689874152,"mean.ne"
"G_71",0.00459145090840697,"G_7","E_7",0.394959161076469,"mean.ne"
"G_81",0.421479133910241,"G_8","E_8",0.958359248633824,"mean.ne"
"G_91",-0.420846904693173,"G_9","E_9",-0.0200602439953643,"mean.ne"
