"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-1.16644676958938,"G_1","E_1",-0.106281838074667,"raw"
"2",0.074876745467277,"G_10","E_10",-0.255102693394024,"raw"
"3",-0.305749497419508,"G_2","E_2",-0.0847050948511756,"raw"
"4",0.0699665623437459,"G_3","E_3",-0.248313958503741,"raw"
"5",-0.0184555005543431,"G_4","E_4",-0.277752236019201,"raw"
"6",-0.314343634132136,"G_5","E_5",-0.250105526331597,"raw"
"7",-0.0801173537490374,"G_6","E_6",0.435677030987609,"raw"
"8",0.798880388393324,"G_7","E_7",0.150640877470791,"raw"
"9",0.749733796013564,"G_8","E_8",0.243922721789001,"raw"
"10",0.191655263226544,"G_9","E_9",0.392020716927062,"raw"
"G_1",-1.18817040282561,"G_1","E_1",-0.108261206298018,"means"
"G_10",0.0762712325530605,"G_10","E_10",-0.259853666600256,"means"
"G_2",-0.311443704919805,"G_2","E_2",-0.0862826228291942,"means"
"G_3",0.0712696033215215,"G_3","E_3",-0.252938499891005,"means"
"G_4",-0.0187992115025749,"G_4","E_4",-0.282925029037536,"means"
"G_5",-0.320197896834985,"G_5","E_5",-0.254763433461187,"means"
"G_6",-0.0816094407041256,"G_6","E_6",0.443790978642445,"means"
"G_7",0.813758550868904,"G_7","E_7",0.153446378122805,"means"
"G_8",0.76369666378774,"G_8","E_8",0.2484654818054,"means"
"G_9",0.195224606255871,"G_9","E_9",0.399321619546547,"means"
"11",-1.21043613233815,"G_1","E_1",-0.0864960710222707,"raw.ne"
"21",0.0891994463554121,"G_10","E_10",-0.276267838773844,"raw.ne"
"31",-0.316366076185858,"G_2","E_2",-0.103447109239436,"raw.ne"
"41",0.0644302923008318,"G_3","E_3",-0.24455470935525,"raw.ne"
"51",-0.00441617563622913,"G_4","E_4",-0.292351868759527,"raw.ne"
"61",-0.326072111873425,"G_5","E_5",-0.251765280381508,"raw.ne"
"71",-0.0741058934864622,"G_6","E_6",0.456982073152771,"raw.ne"
"81",0.825580261109806,"G_7","E_7",0.150074376161501,"raw.ne"
"91",0.761320961779627,"G_8","E_8",0.250357868717329,"raw.ne"
"101",0.190865427974511,"G_9","E_9",0.3974685595003,"raw.ne"
"G_11",-1.20477040218445,"G_1","E_1",-0.0860912058792627,"mean.ne"
"G_101",0.0887819274302776,"G_10","E_10",-0.274974702372115,"mean.ne"
"G_21",-0.314885250581288,"G_2","E_2",-0.102962900787331,"mean.ne"
"G_31",0.0641287112094079,"G_3","E_3",-0.243410013692285,"mean.ne"
"G_41",-0.00439550469061364,"G_4","E_4",-0.290983447284089,"mean.ne"
"G_51",-0.324545854892881,"G_5","E_5",-0.250586833949986,"mean.ne"
"G_61",-0.0737590234748467,"G_6","E_6",0.454843061401207,"mean.ne"
"G_71",0.821715939106594,"G_7","E_7",0.149371917852853,"mean.ne"
"G_81",0.757757420495142,"G_8","E_8",0.249186010006167,"mean.ne"
"G_91",0.189972037582654,"G_9","E_9",0.395608114704843,"mean.ne"
