"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.5068263036365,"G_1","E_1",-0.573311054205136,"raw"
"2",0.324842200440242,"G_2","E_2",-0.363137086981662,"raw"
"3",0.0749449762504891,"G_3","E_3",0.692824755002629,"raw"
"4",0.061767848897454,"G_4","E_4",-0.245617384362213,"raw"
"5",0.0452712780483159,"G_5","E_5",0.489240770546383,"raw"
"G_1",-0.585631862025663,"G_1","E_1",-0.662454213179222,"means"
"G_2",0.375351360699642,"G_2","E_2",-0.4196006539001,"means"
"G_3",0.0865980429116048,"G_3","E_3",0.800550895678581,"means"
"G_4",0.0713720264784839,"G_4","E_4",-0.283808012957987,"means"
"G_5",0.0523104319359322,"G_5","E_5",0.565311984358729,"means"
"11",-0.569968584087835,"G_1","E_1",-0.701175826239326,"raw.ne"
"21",0.467457246303002,"G_2","E_2",-0.474319462296714,"raw.ne"
"31",0.119362718234159,"G_3","E_3",0.806151508225635,"raw.ne"
"41",0.0363240610317483,"G_4","E_4",-0.313880898071349,"raw.ne"
"51",-0.0531754414810743,"G_5","E_5",0.683224678381755,"raw.ne"
"G_11",-0.560700184545001,"G_1","E_1",-0.689773833412365,"mean.ne"
"G_21",0.459855808874896,"G_2","E_2",-0.466606436684008,"mean.ne"
"G_31",0.117421731671043,"G_3","E_3",0.793042479975857,"mean.ne"
"G_41",0.0357333865278212,"G_4","E_4",-0.308776803471391,"mean.ne"
"G_51",-0.0523107425287593,"G_5","E_5",0.672114593591906,"mean.ne"
