"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-1.02614917305385,"G_1","E_1",0.195988381101106,"raw"
"2",0.870377370374716,"G_10","E_10",-0.0201622003630717,"raw"
"3",-0.802037381621901,"G_2","E_2",0.0924585327915441,"raw"
"4",-0.614791646221842,"G_3","E_3",-0.139114386599165,"raw"
"5",-0.359904321963712,"G_4","E_4",0.0417712444508072,"raw"
"6",0.0211757207876836,"G_5","E_5",-0.0820174642416911,"raw"
"7",0.17402278963322,"G_6","E_6",0.115415523935256,"raw"
"8",0.183761359639599,"G_7","E_7",-0.274483570026292,"raw"
"9",0.677504815795609,"G_8","E_8",0.0230537889767753,"raw"
"10",0.876040466630408,"G_9","E_9",0.0470901499746586,"raw"
"G_1",-1.28797545679809,"G_1","E_1",0.24599564206105,"means"
"G_10",1.09245782253948,"G_10","E_10",-0.0253066707108579,"means"
"G_2",-1.00668059780172,"G_2","E_2",0.116049716877657,"means"
"G_3",-0.771658324317215,"G_3","E_3",-0.174610008303183,"means"
"G_4",-0.451735425664545,"G_4","E_4",0.0524293534170071,"means"
"G_5",0.0265787951408732,"G_5","E_5",-0.102944565708455,"means"
"G_6",0.21842543740896,"G_6","E_6",0.144864281008699,"means"
"G_7",0.230648844572268,"G_7","E_7",-0.344519209069834,"means"
"G_8",0.85037302326167,"G_8","E_8",0.0289360603389829,"means"
"G_9",1.09956588165832,"G_9","E_9",0.0591054000889345,"means"
"11",-1.24706884424812,"G_1","E_1",0.128028253009639,"raw.ne"
"21",1.08969305607879,"G_10","E_10",-0.00274771707311643,"raw.ne"
"31",-1.00961491443852,"G_2","E_2",0.120036160386358,"raw.ne"
"41",-0.858595376310486,"G_3","E_3",-0.180793611476943,"raw.ne"
"51",-0.409021931250555,"G_4","E_4",0.124101191973912,"raw.ne"
"61",-0.0751527457160339,"G_5","E_5",-0.173713599623142,"raw.ne"
"71",0.239076562106885,"G_6","E_6",0.146447331709757,"raw.ne"
"81",0.306126640361223,"G_7","E_7",-0.306538381429981,"raw.ne"
"91",0.853627660538715,"G_8","E_8",0.0862575285323721,"raw.ne"
"101",1.11092989287799,"G_9","E_9",0.0589228439910432,"raw.ne"
"G_11",-1.24123164609629,"G_1","E_1",0.127428986749941,"mean.ne"
"G_101",1.0845924922067,"G_10","E_10",-0.00273485573905347,"mean.ne"
"G_21",-1.00488917508594,"G_2","E_2",0.119474302990355,"mean.ne"
"G_31",-0.854576519318852,"G_3","E_3",-0.17994736458395,"mean.ne"
"G_41",-0.407107408189395,"G_4","E_4",0.123520307244343,"mean.ne"
"G_51",-0.0748009756670438,"G_5","E_5",-0.172900492385852,"mean.ne"
"G_61",0.237957508196672,"G_6","E_6",0.145761850633135,"mean.ne"
"G_71",0.304693742837106,"G_7","E_7",-0.305103556655233,"mean.ne"
"G_81",0.849632056105641,"G_8","E_8",0.0858537799434695,"mean.ne"
"G_91",1.1057299250114,"G_9","E_9",0.0586470418028442,"mean.ne"
