"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.697751363163877,"G_1","E_1",-0.340879404150074,"raw"
"2",-0.103877695269392,"G_2","E_2",-0.404451435696739,"raw"
"3",-0.0793092958320539,"G_3","E_3",0.131362629971046,"raw"
"4",0.517899932653548,"G_4","E_4",0.480407896645533,"raw"
"5",0.363038421611775,"G_5","E_5",0.133560313230234,"raw"
"G_1",-0.928086068841244,"G_1","E_1",-0.453407105809243,"means"
"G_2",-0.138168761728692,"G_2","E_2",-0.537964900979812,"means"
"G_3",-0.105490087841004,"G_3","E_3",0.174726748350103,"means"
"G_4",0.688863881784618,"G_4","E_4",0.638995349598946,"means"
"G_5",0.482881036626323,"G_5","E_5",0.177649908840007,"means"
"11",-1.04312054045027,"G_1","E_1",0.173433134289571,"raw.ne"
"21",-0.439318239608058,"G_2","E_2",-0.820610439416172,"raw.ne"
"31",0.0155360680549972,"G_3","E_3",0.215794447867667,"raw.ne"
"41",0.822502229405082,"G_4","E_4",0.557841243310604,"raw.ne"
"51",0.644400482598253,"G_5","E_5",-0.126458386051668,"raw.ne"
"G_11",-1.02615810039631,"G_1","E_1",0.170612895372134,"mean.ne"
"G_21",-0.432174377499137,"G_2","E_2",-0.807266290924724,"mean.ne"
"G_31",0.0152834322254482,"G_3","E_3",0.212285361195525,"mean.ne"
"G_41",0.809127318050628,"G_4","E_4",0.548770049443404,"mean.ne"
"G_51",0.633921727619372,"G_5","E_5",-0.124402015086337,"mean.ne"
