"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",1.11793309369249,"G_1","E_1",-0.0537810615402186,"raw"
"2",-1.14954391133793,"G_10","E_10",-0.107960433143649,"raw"
"3",0.576230791942396,"G_2","E_2",0.194756158131142,"raw"
"4",0.640740241811737,"G_3","E_3",0.0601360868952636,"raw"
"5",0.288232295680695,"G_4","E_4",0.134250803939519,"raw"
"6",0.14725688129282,"G_5","E_5",-0.0443031808751199,"raw"
"7",0.0417771740759281,"G_6","E_6",-0.116625722054227,"raw"
"8",-0.326442440778506,"G_7","E_7",-0.291389167720626,"raw"
"9",-0.595621495299157,"G_8","E_8",0.093413191124833,"raw"
"10",-0.740562631080457,"G_9","E_9",0.131503325243094,"raw"
"G_1",1.39341383399202,"G_1","E_1",-0.0670337747220553,"means"
"G_10",-1.43281417991566,"G_10","E_10",-0.134564010954595,"means"
"G_2",0.718225412231667,"G_2","E_2",0.242747912666866,"means"
"G_3",0.798631261542609,"G_3","E_3",0.0749548035341074,"means"
"G_4",0.359258412216961,"G_4","E_4",0.167332847099112,"means"
"G_5",0.183543878163767,"G_5","E_5",-0.0552203575236746,"means"
"G_6",0.0520718928806393,"G_6","E_6",-0.145364597780109,"means"
"G_7",-0.406884289900098,"G_7","E_7",-0.363193199725622,"means"
"G_8",-0.742394366939777,"G_8","E_8",0.116432041886125,"means"
"G_9",-0.923051854272134,"G_9","E_9",0.163908335519846,"means"
"11",1.42832311191709,"G_1","E_1",-0.0426771710055781,"raw.ne"
"21",-1.46348171333743,"G_10","E_10",-0.11730343502217,"raw.ne"
"31",0.956174687627087,"G_2","E_2",0.211584080814298,"raw.ne"
"41",0.776706510878509,"G_3","E_3",0.0350644177507634,"raw.ne"
"51",0.4768698656709,"G_4","E_4",0.130646540195544,"raw.ne"
"61",0.166525574090424,"G_5","E_5",0.020377092707627,"raw.ne"
"71",-0.0145334267639855,"G_6","E_6",-0.116607665594779,"raw.ne"
"81",-0.545788171585274,"G_7","E_7",-0.179355638396284,"raw.ne"
"91",-0.74559231437153,"G_8","E_8",0.00404113408489291,"raw.ne"
"101",-1.03520412412579,"G_9","E_9",0.0542306444656843,"raw.ne"
"G_11",1.42258685134349,"G_1","E_1",-0.0425057760520156,"mean.ne"
"G_101",-1.45760425299085,"G_10","E_10",-0.116832334986159,"mean.ne"
"G_21",0.952334613125493,"G_2","E_2",0.210734342116755,"mean.ne"
"G_31",0.773587195018924,"G_3","E_3",0.0349235962269786,"mean.ne"
"G_41",0.47495471791031,"G_4","E_4",0.13012185317526,"mean.ne"
"G_51",0.165856793982353,"G_5","E_5",0.0202952566632904,"mean.ne"
"G_61",-0.0144750593524118,"G_6","E_6",-0.116139359824789,"mean.ne"
"G_71",-0.543596242361356,"G_7","E_7",-0.178635331717351,"mean.ne"
"G_81",-0.742597955629293,"G_8","E_8",0.00402490456517035,"mean.ne"
"G_91",-1.03104666104667,"G_9","E_9",0.0540128498328593,"mean.ne"
