"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.232240362179327,"G_1","E_1",-0.548108776996663,"raw"
"2",-0.255449588403072,"G_2","E_2",-0.218060954081169,"raw"
"3",0.0334494465171515,"G_3","E_3",-0.111799842128819,"raw"
"4",0.364035696122541,"G_4","E_4",0.0906634728157492,"raw"
"5",0.0902048079426993,"G_5","E_5",0.787306100390895,"raw"
"G_1",-0.354585453865158,"G_1","E_1",-0.836854531378872,"means"
"G_2",-0.390021387297137,"G_2","E_2",-0.332936280530923,"means"
"G_3",0.0510707400880837,"G_3","E_3",-0.170696417243311,"means"
"G_4",0.555811062820592,"G_4","E_4",0.138425329497813,"means"
"G_5",0.137725038253619,"G_5","E_5",1.20206189965529,"means"
"11",-0.315888189776821,"G_1","E_1",-0.976550706236061,"raw.ne"
"21",-0.0996388048944622,"G_2","E_2",-0.317800757350319,"raw.ne"
"31",0.266560624788714,"G_3","E_3",-0.380631988685517,"raw.ne"
"41",0.343851274273514,"G_4","E_4",0.324589446814953,"raw.ne"
"51",-0.194884904390956,"G_5","E_5",1.35039400545693,"raw.ne"
"G_11",-0.310126827442022,"G_1","E_1",-0.958739776169629,"mean.ne"
"G_21",-0.0978215313268443,"G_2","E_2",-0.312004512436374,"mean.ne"
"G_31",0.26169892880482,"G_3","E_3",-0.373689789280779,"mean.ne"
"G_41",0.337579904072019,"G_4","E_4",0.318669385623453,"mean.ne"
"G_51",-0.191330474107972,"G_5","E_5",1.32576469226333,"mean.ne"
