"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.134252849098916,"G_1","E_1",-0.593160498979088,"raw"
"2",-0.0759166622784848,"G_2","E_2",-0.484308626749475,"raw"
"3",0.354762208753814,"G_3","E_3",0.246519203760166,"raw"
"4",0.570766971950504,"G_4","E_4",0.603810146394043,"raw"
"5",0.0420935085091487,"G_5","E_5",0.290472429728284,"raw"
"6",-0.674991742272476,"G_6","E_6",-0.0726707590962544,"raw"
"7",-0.350967133761426,"G_7","E_7",0.00933810494231946,"raw"
"G_1",0.142289204693633,"G_1","E_1",-0.62866699829383,"means"
"G_2",-0.080461022399916,"G_2","E_2",-0.513299269169864,"means"
"G_3",0.375998221845871,"G_3","E_3",0.261275806660129,"means"
"G_4",0.604932998065397,"G_4","E_4",0.639954132020302,"means"
"G_5",0.0446132196726679,"G_5","E_5",0.307860066202489,"means"
"G_6",-0.715396647649193,"G_6","E_6",-0.0770208199355884,"means"
"G_7",-0.371975974228461,"G_7","E_7",0.00989708251636389,"means"
"11",0.0799513958297307,"G_1","E_1",-0.61043246056922,"raw.ne"
"21",-0.0721846175715091,"G_2","E_2",-0.548052804479384,"raw.ne"
"31",0.356667786282738,"G_3","E_3",0.284543994833293,"raw.ne"
"41",0.595807532009967,"G_4","E_4",0.648571283307471,"raw.ne"
"51",0.116800501815692,"G_5","E_5",0.350631756785317,"raw.ne"
"61",-0.708536960208793,"G_6","E_6",-0.119787872839611,"raw.ne"
"71",-0.368505638157833,"G_7","E_7",-0.00547389703787241,"raw.ne"
"G_11",0.0791852456849171,"G_1","E_1",-0.604582870162273,"mean.ne"
"G_21",-0.0714928941233796,"G_2","E_2",-0.54280097952795,"mean.ne"
"G_31",0.353249946315378,"G_3","E_3",0.281817295435653,"mean.ne"
"G_41",0.590098087888372,"G_4","E_4",0.642356220049648,"mean.ne"
"G_51",0.115681237787188,"G_5","E_5",0.347271758270593,"mean.ne"
"G_61",-0.701747263930948,"G_6","E_6",-0.118639981734375,"mean.ne"
"G_71",-0.364974359621527,"G_7","E_7",-0.00542144233129576,"mean.ne"
