"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.669950837920984,"G_1","E_1",-0.0596088748129813,"raw"
"2",-0.751732466843595,"G_10","E_10",0.298304729934086,"raw"
"3",0.598161117464156,"G_2","E_2",0.243897568803741,"raw"
"4",-0.0550634162179969,"G_3","E_3",-0.0376683377101399,"raw"
"5",0.350008249135035,"G_4","E_4",0.178258886009642,"raw"
"6",0.373471452651765,"G_5","E_5",-0.367350950288214,"raw"
"7",-0.266829428667734,"G_6","E_6",0.159227082776713,"raw"
"8",-0.189336511916718,"G_7","E_7",-0.346646645870316,"raw"
"9",-0.186754617655888,"G_8","E_8",-0.277069713560044,"raw"
"10",-0.541875215870078,"G_9","E_9",0.208656254717445,"raw"
"G_1",0.757749730238271,"G_1","E_1",-0.0674207811270752,"means"
"G_10",-0.850249065632597,"G_10","E_10",0.337398381854081,"means"
"G_2",0.676551770282267,"G_2","E_2",0.275861013235543,"means"
"G_3",-0.0622796277330789,"G_3","E_3",-0.0426048765413009,"means"
"G_4",0.395877788863259,"G_4","E_4",0.201620201275724,"means"
"G_5",0.422415909467023,"G_5","E_5",-0.415493298504567,"means"
"G_6",-0.301798156145382,"G_6","E_6",0.180094228100532,"means"
"G_7",-0.214149580399614,"G_7","E_7",-0.392075638283241,"means"
"G_8",-0.211229321824042,"G_8","E_8",-0.31338045842116,"means"
"G_9",-0.612889447116105,"G_9","E_9",0.236001228411464,"means"
"11",0.758534935281116,"G_1","E_1",-0.0805451637726493,"raw.ne"
"21",-0.949980737041139,"G_10","E_10",0.237225984332333,"raw.ne"
"31",0.673704423903507,"G_2","E_2",0.284691828545154,"raw.ne"
"41",0.00766825081866082,"G_3","E_3",0.00784014966148592,"raw.ne"
"51",0.461873412077081,"G_4","E_4",0.173648838864918,"raw.ne"
"61",0.38416169608945,"G_5","E_5",-0.446856638462574,"raw.ne"
"71",-0.290024782272973,"G_6","E_6",0.222539131852741,"raw.ne"
"81",-0.236389175238233,"G_7","E_7",-0.33672111042325,"raw.ne"
"91",-0.251241179831854,"G_8","E_8",-0.274620694267403,"raw.ne"
"101",-0.558306843785691,"G_9","E_9",0.212797673669171,"raw.ne"
"G_11",0.754984434646953,"G_1","E_1",-0.0801681532465491,"mean.ne"
"G_101",-0.945534129439553,"G_10","E_10",0.236115592485271,"mean.ne"
"G_21",0.670550992369896,"G_2","E_2",0.283359261684112,"mean.ne"
"G_31",0.00763235777256767,"G_3","E_3",0.00780345200258121,"mean.ne"
"G_41",0.459711505266733,"G_4","E_4",0.172836034755669,"mean.ne"
"G_51",0.382363537188487,"G_5","E_5",-0.444765021182448,"mean.ne"
"G_61",-0.288667253271357,"G_6","E_6",0.221497485262696,"mean.ne"
"G_71",-0.23528270027241,"G_7","E_7",-0.335145008307903,"mean.ne"
"G_81",-0.250065186575861,"G_8","E_8",-0.273335267711817,"mean.ne"
"G_91",-0.555693557685456,"G_9","E_9",0.211801624258388,"mean.ne"
