"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.940568939691933,"G_1","E_1",-0.212937037554626,"raw"
"2",0.871631612087854,"G_10","E_10",0.169429221149864,"raw"
"3",-0.222355047531431,"G_2","E_2",-0.40098434714017,"raw"
"4",-0.150135673314902,"G_3","E_3",-0.555946346715886,"raw"
"5",-0.359928278482654,"G_4","E_4",0.0588941807570887,"raw"
"6",-0.459726535290426,"G_5","E_5",0.0959045527106139,"raw"
"7",-0.016784455515172,"G_6","E_6",0.147804096004817,"raw"
"8",0.190861499245866,"G_7","E_7",0.0226841625088528,"raw"
"9",0.431267417943136,"G_8","E_8",0.0144055557941777,"raw"
"10",0.655738400549682,"G_9","E_9",0.660745962485288,"raw"
"G_1",-1.05650048730629,"G_1","E_1",-0.239182982180615,"means"
"G_10",0.979066163107629,"G_10","E_10",0.190312530166501,"means"
"G_2",-0.249761826229247,"G_2","E_2",-0.45040840737801,"means"
"G_3",-0.168640920750794,"G_3","E_3",-0.624470532073798,"means"
"G_4",-0.404291897770727,"G_4","E_4",0.0661532908897433,"means"
"G_5",-0.516390971533751,"G_5","E_5",0.107725444034819,"means"
"G_6",-0.0188532543257926,"G_6","E_6",0.166021960608334,"means"
"G_7",0.214386482959248,"G_7","E_7",0.025480140512187,"means"
"G_8",0.484424073545824,"G_8","E_8",0.0161811389619702,"means"
"G_9",0.736562638303898,"G_9","E_9",0.742187416458869,"means"
"11",-1.08680169503654,"G_1","E_1",-0.312476621529264,"raw.ne"
"21",0.989200478101257,"G_10","E_10",0.181159473998359,"raw.ne"
"31",-0.259263881993786,"G_2","E_2",-0.424352265423895,"raw.ne"
"41",-0.175663567227078,"G_3","E_3",-0.661428957812682,"raw.ne"
"51",-0.38449613527026,"G_4","E_4",0.0369870326012931,"raw.ne"
"61",-0.567133392484521,"G_5","E_5",0.0516965965582859,"raw.ne"
"71",-0.000407323245598203,"G_6","E_6",0.276042822397363,"raw.ne"
"81",0.201032350926143,"G_7","E_7",0.0276182501718073,"raw.ne"
"91",0.519117428665423,"G_8","E_8",0.069200265070084,"raw.ne"
"101",0.764415737564993,"G_9","E_9",0.755553403968682,"raw.ne"
"G_11",-1.08171466485778,"G_1","E_1",-0.311014001429215,"mean.ne"
"G_101",0.984570293304966,"G_10","E_10",0.1803115146001,"mean.ne"
"G_21",-0.258050336599079,"G_2","E_2",-0.422365985138916,"mean.ne"
"G_31",-0.174841332709151,"G_3","E_3",-0.658332984476573,"mean.ne"
"G_41",-0.382696410948286,"G_4","E_4",0.036813906121999,"mean.ne"
"G_51",-0.564478791653381,"G_5","E_5",0.0514546185157285,"mean.ne"
"G_61",-0.000405416673633455,"G_6","E_6",0.274750739237594,"mean.ne"
"G_71",0.200091371867365,"G_7","E_7",0.0274889764756655,"mean.ne"
"G_81",0.516687577812215,"G_8","E_8",0.0688763570025867,"mean.ne"
"G_91",0.760837710456761,"G_9","E_9",0.752016859091031,"mean.ne"
