"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.0889911814845588,"G_1","E_1",-0.473307098926893,"raw"
"2",-0.0203252071029471,"G_2","E_2",-0.300186373070172,"raw"
"3",-0.0715931323694135,"G_3","E_3",0.0651068617800589,"raw"
"4",-9.86537748995098e-05,"G_4","E_4",1.10700715615768,"raw"
"5",-0.359001844156622,"G_5","E_5",0.00311040364543047,"raw"
"6",0.181800194327045,"G_6","E_6",-0.25277163678276,"raw"
"7",0.18022746159227,"G_7","E_7",-0.148959312803354,"raw"
"G_1",0.092628772340344,"G_1","E_1",-0.492653932470566,"means"
"G_2",-0.0211560173727671,"G_2","E_2",-0.312456748488239,"means"
"G_3",-0.0745195630482508,"G_3","E_3",0.0677681605864308,"means"
"G_4",-0.000102686332534883,"G_4","E_4",1.15225702295747,"means"
"G_5",-0.373676352391381,"G_5","E_5",0.0032375440617014,"means"
"G_6",0.189231433169283,"G_6","E_6",-0.263103894195525,"means"
"G_7",0.187594413635307,"G_7","E_7",-0.155048152451271,"means"
"11",0.125151634303679,"G_1","E_1",-0.533632993042209,"raw.ne"
"21",-0.011372168483419,"G_2","E_2",-0.308395427058,"raw.ne"
"31",-0.101262539766152,"G_3","E_3",0.0881439735550995,"raw.ne"
"41",0.0165396941498588,"G_4","E_4",1.14808149900222,"raw.ne"
"51",-0.38951559157558,"G_5","E_5",-0.0429299122299208,"raw.ne"
"61",0.189114631809075,"G_6","E_6",-0.26481212440793,"raw.ne"
"71",0.17134433956253,"G_7","E_7",-0.0864550158192682,"raw.ne"
"G_11",0.123994583570127,"G_1","E_1",-0.528699454223645,"mean.ne"
"G_21",-0.0112670306164023,"G_2","E_2",-0.305544252504149,"mean.ne"
"G_31",-0.10032634826876,"G_3","E_3",0.0873290657049231,"mean.ne"
"G_41",0.0163867815222803,"G_4","E_4",1.13746726653148,"mean.ne"
"G_51",-0.385914445625971,"G_5","E_5",-0.0425330170018809,"mean.ne"
"G_61",0.187366230961763,"G_6","E_6",-0.262363885801205,"mean.ne"
"G_71",0.169760228456964,"G_7","E_7",-0.0856557227055269,"mean.ne"
