"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.720886363730118,"G_1","E_1",-0.714733542020642,"raw"
"2",0.612731017722764,"G_10","E_10",0.872726713504809,"raw"
"3",-0.33881067825757,"G_2","E_2",-1.08787766467306,"raw"
"4",-0.443709732763008,"G_3","E_3",-0.326153757257264,"raw"
"5",-0.0849700864590583,"G_4","E_4",0.017595794417997,"raw"
"6",-0.189697196366993,"G_5","E_5",-0.106129248617821,"raw"
"7",0.128700968272767,"G_6","E_6",0.289377846579907,"raw"
"8",-0.102029211018082,"G_7","E_7",0.326335764748059,"raw"
"9",0.382796462360646,"G_8","E_8",0.228531802175858,"raw"
"10",0.755874820238652,"G_9","E_9",0.500326291142155,"raw"
"G_1",-0.774925789899024,"G_1","E_1",-0.768311737444688,"means"
"G_10",0.658662851447981,"G_10","E_10",0.938148468129269,"means"
"G_2",-0.364208765326662,"G_2","E_2",-1.16942766714044,"means"
"G_3",-0.476971312604805,"G_3","E_3",-0.350603050199675,"means"
"G_4",-0.0913396544586676,"G_4","E_4",0.018914818720822,"means"
"G_5",-0.203917367746685,"G_5","E_5",-0.114084959786193,"means"
"G_6",0.13834871141616,"G_6","E_6",0.311070326229889,"means"
"G_7",-0.109677573219516,"G_7","E_7",0.350798701422475,"means"
"G_8",0.411491832680068,"G_8","E_8",0.245663111730717,"means"
"G_9",0.812537067711149,"G_9","E_9",0.537831988337823,"means"
"11",-0.779381500188739,"G_1","E_1",-0.774149895062806,"raw.ne"
"21",0.607658841903034,"G_10","E_10",1.05873917946327,"raw.ne"
"31",-0.375876828803965,"G_2","E_2",-1.17397790763422,"raw.ne"
"41",-0.364350767824896,"G_3","E_3",-0.45768639155584,"raw.ne"
"51",0.0293928163951018,"G_4","E_4",-0.0717148326822033,"raw.ne"
"61",-0.275331057004315,"G_5","E_5",-0.142726606416098,"raw.ne"
"71",0.0190179792158727,"G_6","E_6",0.279561786824795,"raw.ne"
"81",0.00824348437011257,"G_7","E_7",0.413927640184155,"raw.ne"
"91",0.347890249306399,"G_8","E_8",0.367361724190709,"raw.ne"
"101",0.782736782631408,"G_9","E_9",0.500665302688246,"raw.ne"
"G_11",-0.776251441356792,"G_1","E_1",-0.771040846778099,"mean.ne"
"G_101",0.605218435087568,"G_10","E_10",1.05448719770773,"mean.ne"
"G_21",-0.374367277207689,"G_2","E_2",-1.16926311787154,"mean.ne"
"G_31",-0.362887505817165,"G_3","E_3",-0.455848286171262,"mean.ne"
"G_41",0.029274772478826,"G_4","E_4",-0.071426820142307,"mean.ne"
"G_51",-0.274225305319839,"G_5","E_5",-0.142153404877638,"mean.ne"
"G_61",0.0189416014807095,"G_6","E_6",0.278439044188847,"mean.ne"
"G_71",0.00821037787341935,"G_7","E_7",0.412265273466919,"mean.ne"
"G_81",0.346493094065831,"G_8","E_8",0.365886369939887,"mean.ne"
"G_91",0.779593248715132,"G_9","E_9",0.498654590537467,"mean.ne"
