"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.24093076623918,"G_1","E_1",-1.04890577719638,"raw"
"2",-0.1473329035102,"G_2","E_2",0.0822831065878639,"raw"
"3",-0.015405495320198,"G_3","E_3",0.284053098829463,"raw"
"4",0.0719195741122133,"G_4","E_4",0.179336680692741,"raw"
"5",-0.150111941520996,"G_5","E_5",0.503232891086312,"raw"
"G_1",0.309054139864018,"G_1","E_1",-1.34548475410572,"means"
"G_2",-0.188991403957144,"G_2","E_2",0.105548723099178,"means"
"G_3",-0.0197614118764579,"G_3","E_3",0.364369347695922,"means"
"G_4",0.0922548932358893,"G_4","E_4",0.230044275634522,"means"
"G_5",-0.192556217266306,"G_5","E_5",0.645522407676101,"means"
"11",0.224284826687867,"G_1","E_1",-1.31715335484012,"raw.ne"
"21",0.190771361711665,"G_2","E_2",0.00450157376427597,"raw.ne"
"31",-0.254583964276593,"G_3","E_3",0.497213427844599,"raw.ne"
"41",-0.138336736423907,"G_4","E_4",0.202147398457801,"raw.ne"
"51",-0.0221354876990316,"G_5","E_5",0.613290954773447,"raw.ne"
"G_11",0.220637675874345,"G_1","E_1",-1.29573479969049,"mean.ne"
"G_21",0.18766918160729,"G_2","E_2",0.00442837256445073,"mean.ne"
"G_31",-0.250444111723332,"G_3","E_3",0.489128117818784,"mean.ne"
"G_41",-0.136087208677249,"G_4","E_4",0.198860229817707,"mean.ne"
"G_51",-0.0217755370810538,"G_5","E_5",0.603318079489551,"mean.ne"
