"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0304949284105913,"G_1","E_1",-0.633405993027741,"raw"
"2",-0.103158123030883,"G_2","E_2",-0.750809654632253,"raw"
"3",-0.00535851025513279,"G_3","E_3",-0.393034478811909,"raw"
"4",0.134313823364895,"G_4","E_4",0.540638792155236,"raw"
"5",0.00469773833171263,"G_5","E_5",1.23661133431667,"raw"
"G_1",-0.0314188549937368,"G_1","E_1",-0.65259674589663,"means"
"G_2",-0.106283578216492,"G_2","E_2",-0.773557469923273,"means"
"G_3",-0.00552086085993182,"G_3","E_3",-0.404942524575381,"means"
"G_4",0.138383225011617,"G_4","E_4",0.5570189110139,"means"
"G_5",0.00484006905854348,"G_5","E_5",1.27407782938138,"means"
"11",0.0301740983485348,"G_1","E_1",-0.732643083716004,"raw.ne"
"21",-0.134476489684269,"G_2","E_2",-0.749356418966461,"raw.ne"
"31",0.0431431678213739,"G_3","E_3",-0.446973326731241,"raw.ne"
"41",0.0055234828397835,"G_4","E_4",0.649075744998263,"raw.ne"
"51",0.0556357406745776,"G_5","E_5",1.27989708441544,"raw.ne"
"G_11",0.0296834299026817,"G_1","E_1",-0.720729394064074,"mean.ne"
"G_21",-0.132289734360717,"G_2","E_2",-0.737170949653121,"mean.ne"
"G_31",0.0424416061422299,"G_3","E_3",-0.439704983364975,"mean.ne"
"G_41",0.00543366412475899,"G_4","E_4",0.638520964425866,"mean.ne"
"G_51",0.054731034191046,"G_5","E_5",1.2590843626563,"mean.ne"
