"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.0180000145785294,"G_1","E_1",-0.984355212916799,"raw"
"2",0.0124685096719269,"G_10","E_10",1.06546226071829,"raw"
"3",-0.0384671216331475,"G_2","E_2",-0.763186917638524,"raw"
"4",0.0353024744179836,"G_3","E_3",-0.573969440742362,"raw"
"5",0.218552308869,"G_4","E_4",-0.236853493453562,"raw"
"6",-0.150089472591008,"G_5","E_5",-0.151405462577502,"raw"
"7",0.0958604826792745,"G_6","E_6",-0.0772186738481956,"raw"
"8",-0.280211054207525,"G_7","E_7",0.430551346660221,"raw"
"9",0.0802630079079106,"G_8","E_8",0.515763478731779,"raw"
"10",0.0083208503070692,"G_9","E_9",0.775212115066666,"raw"
"G_1",0.0234550689563555,"G_1","E_1",-1.28267226094651,"means"
"G_10",0.0162471954043203,"G_10","E_10",1.38835947529463,"means"
"G_2",-0.0501249033172495,"G_2","E_2",-0.994477071210413,"means"
"G_3",0.0460011833985649,"G_3","E_3",-0.747915661552376,"means"
"G_4",0.284786406851457,"G_4","E_4",-0.308633917893274,"means"
"G_5",-0.195575337669142,"G_5","E_5",-0.197290149384663,"means"
"G_6",0.124911800577859,"G_6","E_6",-0.100620436273878,"means"
"G_7",-0.365131348649596,"G_7","E_7",0.561033519229101,"means"
"G_8",0.104587381133026,"G_8","E_8",0.672069897835186,"means"
"G_9",0.0108425533144052,"G_9","E_9",1.0101466049022,"means"
"11",0.0481861520955077,"G_1","E_1",-1.35129837985628,"raw.ne"
"21",0.175071031897248,"G_10","E_10",1.42633170213821,"raw.ne"
"31",-0.107525693229896,"G_2","E_2",-1.04212256550454,"raw.ne"
"41",0.0371869093135712,"G_3","E_3",-0.720472867769759,"raw.ne"
"51",0.202762989399541,"G_4","E_4",-0.382353354233006,"raw.ne"
"61",-0.279408898270728,"G_5","E_5",-0.274211891469481,"raw.ne"
"71",0.0165229739332797,"G_6","E_6",-0.0183923161002643,"raw.ne"
"81",-0.303162959772528,"G_7","E_7",0.677128737456196,"raw.ne"
"91",0.0704926739660372,"G_8","E_8",0.671501888832018,"raw.ne"
"101",0.139874820667977,"G_9","E_9",1.01388904650692,"raw.ne"
"G_11",0.0479686062797536,"G_1","E_1",-1.34519767881278,"mean.ne"
"G_101",0.174280639454758,"G_10","E_10",1.419892248474,"mean.ne"
"G_21",-0.107040247440364,"G_2","E_2",-1.03741769919403,"mean.ne"
"G_31",0.0370190217323855,"G_3","E_3",-0.71722015198045,"mean.ne"
"G_41",0.201847576194391,"G_4","E_4",-0.380627145172221,"mean.ne"
"G_51",-0.278147452107064,"G_5","E_5",-0.272973908210286,"mean.ne"
"G_61",0.016448377733189,"G_6","E_6",-0.0183092803890569,"mean.ne"
"G_71",-0.301794271248507,"G_7","E_7",0.674071707227511,"mean.ne"
"G_81",0.0701744209909493,"G_8","E_8",0.668470262112868,"mean.ne"
"G_91",0.139243328410506,"G_9","E_9",1.00931164594445,"mean.ne"
