"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.458227758330815,"G_1","E_1",0.189292220387712,"raw"
"2",0.182050683020937,"G_2","E_2",-0.65803843831708,"raw"
"3",0.174195056623162,"G_3","E_3",0.539019510122167,"raw"
"4",0.529670081283642,"G_4","E_4",0.0415297832292787,"raw"
"5",-0.427688062596913,"G_5","E_5",-0.111803075422065,"raw"
"G_1",-0.465526267865216,"G_1","E_1",0.192307208131627,"means"
"G_2",0.184950329804909,"G_2","E_2",-0.66851947035573,"means"
"G_3",0.176969581427682,"G_3","E_3",0.547604845607262,"means"
"G_4",0.538106501967572,"G_4","E_4",0.0421912567287536,"means"
"G_5",-0.434500145334947,"G_5","E_5",-0.113583840111912,"means"
"11",-0.439090656118976,"G_1","E_1",0.138433769129008,"raw.ne"
"21",0.202579742268089,"G_2","E_2",-0.680939979059089,"raw.ne"
"31",0.177643351514745,"G_3","E_3",0.553774004672235,"raw.ne"
"41",0.474728815274005,"G_4","E_4",0.10494551945976,"raw.ne"
"51",-0.415861252937849,"G_5","E_5",-0.116213314201901,"raw.ne"
"G_11",-0.43108225172275,"G_1","E_1",0.135908929235859,"mean.ne"
"G_21",0.198884968817641,"G_2","E_2",-0.668520578541529,"mean.ne"
"G_31",0.174403383236197,"G_3","E_3",0.543673935104066,"mean.ne"
"G_41",0.466070420297302,"G_4","E_4",0.10303145878073,"mean.ne"
"G_51",-0.40827652062839,"G_5","E_5",-0.114093744579127,"mean.ne"
