"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.572853356265102,"G_1","E_1",-0.207761835877547,"raw"
"2",0.62830809527145,"G_2","E_2",0.106926605319218,"raw"
"3",-0.475536680764264,"G_3","E_3",0.263409894255402,"raw"
"4",0.0966048681677975,"G_4","E_4",-0.153276889417338,"raw"
"5",-0.0404742845852095,"G_5","E_5",0.160524761421099,"raw"
"6",-0.567267881558342,"G_6","E_6",0.0597372284300375,"raw"
"7",-0.214487472796535,"G_7","E_7",-0.229559764130872,"raw"
"G_1",0.627831335559631,"G_1","E_1",-0.227701189965551,"means"
"G_2",0.688608186166676,"G_2","E_2",0.117188583588147,"means"
"G_3",-0.521174967601406,"G_3","E_3",0.28868991322355,"means"
"G_4",0.105876246931305,"G_4","E_4",-0.167987204999072,"means"
"G_5",-0.0443586894779286,"G_5","E_5",0.175930671001886,"means"
"G_6",-0.621709810728665,"G_6","E_6",0.0654703398307482,"means"
"G_7",-0.235072300849611,"G_7","E_7",-0.251591112679708,"means"
"11",0.705117775607973,"G_1","E_1",-0.282316574749615,"raw.ne"
"21",0.555692197588386,"G_2","E_2",0.141463174093785,"raw.ne"
"31",-0.523691820670523,"G_3","E_3",0.267310922282585,"raw.ne"
"41",0.217947710232073,"G_4","E_4",-0.232236966206587,"raw.ne"
"51",-0.0596026475957695,"G_5","E_5",0.192292728990205,"raw.ne"
"61",-0.615137109449164,"G_6","E_6",0.0999085252978332,"raw.ne"
"71",-0.280326105712974,"G_7","E_7",-0.186421809708205,"raw.ne"
"G_11",0.699314238434373,"G_1","E_1",-0.279992942027597,"mean.ne"
"G_21",0.551118521477328,"G_2","E_2",0.140298848334389,"mean.ne"
"G_31",-0.519381526626169,"G_3","E_3",0.265110794973305,"mean.ne"
"G_41",0.216153871412535,"G_4","E_4",-0.230325518342005,"mean.ne"
"G_51",-0.0591120824831994,"G_5","E_5",0.190710045870435,"mean.ne"
"G_61",-0.610074166484113,"G_6","E_6",0.0990862189249359,"mean.ne"
"G_71",-0.278018855730754,"G_7","E_7",-0.184887447733463,"mean.ne"
