"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.714367415614208,"G_1","E_1",-0.57181455942589,"raw"
"2",0.365689376167324,"G_2","E_2",-0.207466305710279,"raw"
"3",0.109934092759409,"G_3","E_3",-0.254832065584028,"raw"
"4",-0.442205097451956,"G_4","E_4",0.100952725018714,"raw"
"5",-0.747785787088985,"G_5","E_5",0.933160205701484,"raw"
"G_1",0.820811522615871,"G_1","E_1",-0.657017619949455,"means"
"G_2",0.420178814284624,"G_2","E_2",-0.23837976167366,"means"
"G_3",0.126314789970734,"G_3","E_3",-0.292803242689242,"means"
"G_4",-0.508095738151723,"G_4","E_4",0.115995156167063,"means"
"G_5",-0.859209388719506,"G_5","E_5",1.07220546814529,"means"
"11",0.795402774608729,"G_1","E_1",-0.757984467560927,"raw.ne"
"21",0.457562933014849,"G_2","E_2",-0.234963106981605,"raw.ne"
"31",0.186408805439882,"G_3","E_3",-0.377228539636351,"raw.ne"
"41",-0.576633211210647,"G_4","E_4",0.32843259509395,"raw.ne"
"51",-0.862741301852813,"G_5","E_5",1.04174351908493,"raw.ne"
"G_11",0.782468534163967,"G_1","E_1",-0.745658695424103,"mean.ne"
"G_21",0.450122389452329,"G_2","E_2",-0.231142314021907,"mean.ne"
"G_31",0.183377565937649,"G_3","E_3",-0.371094333432855,"mean.ne"
"G_41",-0.567256436524511,"G_4","E_4",0.323091871764272,"mean.ne"
"G_51",-0.848712053029434,"G_5","E_5",1.02480347111459,"mean.ne"
