"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.736297919102269,"G_1","E_1",0.0623355459438335,"raw"
"2",-0.226145361306064,"G_2","E_2",-0.381368143818523,"raw"
"3",-0.148442142267073,"G_3","E_3",-0.00707572516726499,"raw"
"4",0.114713699427937,"G_4","E_4",-0.276775515109517,"raw"
"5",0.269687026636797,"G_5","E_5",-0.168034596913547,"raw"
"6",0.447029582268765,"G_6","E_6",0.406316970128749,"raw"
"7",0.279455114341931,"G_7","E_7",0.364601464936292,"raw"
"G_1",-1.10485215257028,"G_1","E_1",0.0935376297160368,"means"
"G_2",-0.339342517139568,"G_2","E_2",-0.572262128804272,"means"
"G_3",-0.222744919089145,"G_3","E_3",-0.0106174823793757,"means"
"G_4",0.172133689983509,"G_4","E_4",-0.415315615750124,"means"
"G_5",0.404678981387366,"G_5","E_5",-0.252144385159461,"means"
"G_6",0.670790427921389,"G_6","E_6",0.609699100630256,"means"
"G_7",0.419336489506729,"G_7","E_7",0.547102881746941,"means"
"11",-0.931850077840651,"G_1","E_1",0.0925502233547012,"raw.ne"
"21",-0.46973656592165,"G_2","E_2",-0.266322937739984,"raw.ne"
"31",-0.386932467943493,"G_3","E_3",-0.110415047859103,"raw.ne"
"41",0.193288225680008,"G_4","E_4",-0.545413127088761,"raw.ne"
"51",0.263050378638038,"G_5","E_5",-0.282323323774898,"raw.ne"
"61",0.748466870009309,"G_6","E_6",0.579645670550621,"raw.ne"
"71",0.583713637378471,"G_7","E_7",0.532278542557457,"raw.ne"
"G_11",-0.922920439218614,"G_1","E_1",0.0916633424404752,"mean.ne"
"G_21",-0.465235221895412,"G_2","E_2",-0.263770845244275,"mean.ne"
"G_31",-0.383224610647552,"G_3","E_3",-0.10935697371255,"mean.ne"
"G_41",0.191436002831863,"G_4","E_4",-0.540186597370693,"mean.ne"
"G_51",0.26052964609051,"G_5","E_5",-0.279617904399175,"mean.ne"
"G_61",0.741294537432771,"G_6","E_6",0.574091100679424,"mean.ne"
"G_71",0.578120085406434,"G_7","E_7",0.527177877606793,"mean.ne"
