"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.0474314655280796,"G_1","E_1",0.534515617886329,"raw"
"2",-0.204285417916929,"G_2","E_2",0.0902835419844765,"raw"
"3",-0.348441577037718,"G_3","E_3",-0.0242053680598692,"raw"
"4",0.386713208471285,"G_4","E_4",-0.0969316088886469,"raw"
"5",0.118582320955282,"G_5","E_5",-0.50366218292229,"raw"
"G_1",0.0503883386013633,"G_1","E_1",0.567837270932091,"means"
"G_2",-0.217020551541369,"G_2","E_2",0.095911809449598,"means"
"G_3",-0.3701633919824,"G_3","E_3",-0.0257143284145284,"means"
"G_4",0.410820873298457,"G_4","E_4",-0.102974316215565,"means"
"G_5",0.12597473162395,"G_5","E_5",-0.535060435751595,"means"
"11",-0.100822849347747,"G_1","E_1",0.486596112593331,"raw.ne"
"21",-0.348113378980665,"G_2","E_2",0.126720653138741,"raw.ne"
"31",-0.339672598131264,"G_3","E_3",-0.059480403400817,"raw.ne"
"41",0.454971396163435,"G_4","E_4",-0.0992870130122082,"raw.ne"
"51",0.333637430296241,"G_5","E_5",-0.454549349319046,"raw.ne"
"G_11",-0.0991833441594095,"G_1","E_1",0.478683453346118,"mean.ne"
"G_21",-0.34245262157635,"G_2","E_2",0.124660017383705,"mean.ne"
"G_31",-0.334149098343516,"G_3","E_3",-0.0585131779096628,"mean.ne"
"G_41",0.447572994220013,"G_4","E_4",-0.0976724824368348,"mean.ne"
"G_51",0.328212069859263,"G_5","E_5",-0.447157810383325,"mean.ne"
