"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.853721322773044,"G_1","E_1",-0.199141035068733,"raw"
"2",1.02402115584671,"G_2","E_2",-0.21132425759986,"raw"
"3",-0.0113772015330988,"G_3","E_3",-0.0263193870045157,"raw"
"4",0.0753268030916291,"G_4","E_4",0.0863270862945014,"raw"
"5",-0.42341246830095,"G_5","E_5",0.00507793440387117,"raw"
"6",-0.680667986480315,"G_6","E_6",0.1687560841454,"raw"
"7",-0.837611625397022,"G_7","E_7",0.176623574829332,"raw"
"G_1",0.931199228839765,"G_1","E_1",-0.217213712882344,"means"
"G_2",1.11695430956639,"G_2","E_2",-0.230502601332403,"means"
"G_3",-0.0124097185010675,"G_3","E_3",-0.0287079544909657,"means"
"G_4",0.0821629483518675,"G_4","E_4",0.0941615419939484,"means"
"G_5",-0.461838486922512,"G_5","E_5",0.00553877298697971,"means"
"G_6",-0.742440755781483,"G_6","E_6",0.184071231707997,"means"
"G_7",-0.913627525552956,"G_7","E_7",0.192652722016787,"means"
"11",0.962527681629405,"G_1","E_1",-0.253229126116486,"raw.ne"
"21",1.0645963737051,"G_2","E_2",-0.295223165983702,"raw.ne"
"31",0.109833200915905,"G_3","E_3",-0.0671983211492383,"raw.ne"
"41",0.0350479164890073,"G_4","E_4",0.222079008985446,"raw.ne"
"51",-0.274329945995011,"G_5","E_5",-0.0783636754250312,"raw.ne"
"61",-0.913746536300673,"G_6","E_6",0.153328063656987,"raw.ne"
"71",-0.983928690443744,"G_7","E_7",0.318607216032016,"raw.ne"
"G_11",0.954605508378082,"G_1","E_1",-0.251144900335076,"mean.ne"
"G_21",1.05583411462811,"G_2","E_2",-0.292793304366868,"mean.ne"
"G_31",0.108929208580928,"G_3","E_3",-0.066645239141824,"mean.ne"
"G_41",0.0347594513655378,"G_4","E_4",0.220251167128796,"mean.ne"
"G_51",-0.272072047960828,"G_5","E_5",-0.0777186959349088,"mean.ne"
"G_61",-0.906225860785018,"G_6","E_6",0.15206608282489,"mean.ne"
"G_71",-0.975830374206807,"G_7","E_7",0.315984889824991,"mean.ne"
