"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0974383790332228,"G_1","E_1",-0.5027721249499,"raw"
"2",-0.0547354255519544,"G_10","E_10",0.689468986037425,"raw"
"3",0.0689275013604398,"G_2","E_2",-0.530297873120294,"raw"
"4",-0.0562850051609545,"G_3","E_3",-0.465756207293023,"raw"
"5",0.217552911079975,"G_4","E_4",0.0918769644928174,"raw"
"6",0.0206265593486539,"G_5","E_5",-0.134987760272218,"raw"
"7",-0.035518627939251,"G_6","E_6",0.0297818598028486,"raw"
"8",0.256765911167905,"G_7","E_7",0.443163423723111,"raw"
"9",-0.220803379134206,"G_8","E_8",0.24322153877669,"raw"
"10",-0.0990920661373974,"G_9","E_9",0.136301192802529,"raw"
"G_1",-0.136922279094394,"G_1","E_1",-0.706505033194392,"means"
"G_10",-0.0769152698160123,"G_10","E_10",0.968855043257257,"means"
"G_2",0.0968582469473831,"G_2","E_2",-0.745184742469801,"means"
"G_3",-0.0790927688036551,"G_3","E_3",-0.654489555734292,"means"
"G_4",0.30570952333408,"G_4","E_4",0.129107272713777,"means"
"G_5",0.0289848368160067,"G_5","E_5",-0.189687389811922,"means"
"G_6",-0.0499114572307233,"G_6","E_6",0.041850040613757,"means"
"G_7",0.360812383166519,"G_7","E_7",0.622741742930233,"means"
"G_8",-0.310277143388148,"G_8","E_8",0.341779571300086,"means"
"G_9",-0.139246071931056,"G_9","E_9",0.191533050395297,"means"
"11",-0.175682022295715,"G_1","E_1",-0.68530864845914,"raw.ne"
"21",-0.146581668945192,"G_10","E_10",0.913244133268683,"raw.ne"
"31",0.197386793787706,"G_2","E_2",-0.669124805763984,"raw.ne"
"41",-0.217839657973047,"G_3","E_3",-0.36313227544669,"raw.ne"
"51",0.380192265800247,"G_4","E_4",0.0816990603341319,"raw.ne"
"61",0.176034790845528,"G_5","E_5",-0.0833934590542673,"raw.ne"
"71",-0.00184453206239547,"G_6","E_6",-0.00700547185042567,"raw.ne"
"81",0.285761494376016,"G_7","E_7",0.270322643171751,"raw.ne"
"91",-0.271206777551576,"G_8","E_8",0.207403137184146,"raw.ne"
"101",-0.226220685981601,"G_9","E_9",0.335295686615763,"raw.ne"
"G_11",-0.174976469154699,"G_1","E_1",-0.682556393771029,"mean.ne"
"G_101",-0.145992985165329,"G_10","E_10",0.909576471328591,"mean.ne"
"G_21",0.196594072537505,"G_2","E_2",-0.666437546690712,"mean.ne"
"G_31",-0.21696479637417,"G_3","E_3",-0.361673907002393,"mean.ne"
"G_41",0.378665383061675,"G_4","E_4",0.0813709503324069,"mean.ne"
"G_51",0.175327820957639,"G_5","E_5",-0.0830585442108882,"mean.ne"
"G_61",-0.00183712427316845,"G_6","E_6",-0.00697733731160947,"mean.ne"
"G_71",0.284613853215574,"G_7","E_7",0.269237005680322,"mean.ne"
"G_81",-0.270117589305309,"G_8","E_8",0.206570189492712,"mean.ne"
"G_91",-0.225312165499716,"G_9","E_9",0.333949112152601,"mean.ne"
