"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.382515481863947,"G_1","E_1",-0.632241547715315,"raw"
"2",0.260621639454296,"G_2","E_2",-0.258662099428009,"raw"
"3",0.158576797587674,"G_3","E_3",0.144751442762281,"raw"
"4",0.0228804262258984,"G_4","E_4",0.475003393658491,"raw"
"5",-0.389824648805031,"G_5","E_5",-0.226770894135747,"raw"
"6",-0.359956053198897,"G_6","E_6",0.170165527541283,"raw"
"7",-0.0748136431278824,"G_7","E_7",0.327754177317022,"raw"
"G_1",0.40224732860387,"G_1","E_1",-0.664855373595877,"means"
"G_2",0.274065660652516,"G_2","E_2",-0.272005038852238,"means"
"G_3",0.166756892812206,"G_3","E_3",0.152218364806974,"means"
"G_4",0.0240607001887473,"G_4","E_4",0.499506177490771,"means"
"G_5",-0.409933534824975,"G_5","E_5",-0.238468743609345,"means"
"G_6",-0.378524184455229,"G_6","E_6",0.178943420905232,"means"
"G_7",-0.0786728629771352,"G_7","E_7",0.344661192854483,"means"
"11",0.42898309652696,"G_1","E_1",-0.58651279821838,"raw.ne"
"21",0.324844935745577,"G_2","E_2",-0.187958591595764,"raw.ne"
"31",0.109523724599825,"G_3","E_3",0.117094301507652,"raw.ne"
"41",0.0521399529621098,"G_4","E_4",0.442467127517307,"raw.ne"
"51",-0.422456415348228,"G_5","E_5",-0.186019904967242,"raw.ne"
"61",-0.362888691205502,"G_6","E_6",0.125382421581831,"raw.ne"
"71",-0.130146603280741,"G_7","E_7",0.275547444174598,"raw.ne"
"G_11",0.425017065965095,"G_1","E_1",-0.581090375513402,"mean.ne"
"G_21",0.32184168234595,"G_2","E_2",-0.186220878560753,"mean.ne"
"G_31",0.108511156872725,"G_3","E_3",0.116011742352849,"mean.ne"
"G_41",0.0516579091505513,"G_4","E_4",0.438376434516671,"mean.ne"
"G_51",-0.418550725198918,"G_5","E_5",-0.184300115459952,"mean.ne"
"G_61",-0.35953371602926,"G_6","E_6",0.124223237175869,"mean.ne"
"G_71",-0.128943373106143,"G_7","E_7",0.272999955488717,"mean.ne"
