"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.706151047294216,"G_1","E_1",-0.667167040606776,"raw"
"2",-0.442285128138259,"G_2","E_2",-0.304130529447847,"raw"
"3",0.146190967809422,"G_3","E_3",0.138203357433965,"raw"
"4",0.0396018233702421,"G_4","E_4",0.406690038850557,"raw"
"5",0.962643384252805,"G_5","E_5",0.426404173770094,"raw"
"G_1",-0.837248965631672,"G_1","E_1",-0.791027524198851,"means"
"G_2",-0.524395973732433,"G_2","E_2",-0.360592782766385,"means"
"G_3",0.173331523124026,"G_3","E_3",0.163861001837758,"means"
"G_4",0.0469539566370559,"G_4","E_4",0.482192606900527,"means"
"G_5",1.14135945960302,"G_5","E_5",0.505566698226952,"means"
"11",-0.874418370704868,"G_1","E_1",-0.705052625949667,"raw.ne"
"21",-0.483811183812296,"G_2","E_2",-0.47420037962685,"raw.ne"
"31",0.220795328268528,"G_3","E_3",0.0322107553467389,"raw.ne"
"41",0.000745711779648132,"G_4","E_4",0.481968978272012,"raw.ne"
"51",1.13668851446899,"G_5","E_5",0.665073271957766,"raw.ne"
"G_11",-0.858470192745465,"G_1","E_1",-0.692193444205439,"mean.ne"
"G_21",-0.47498713903386,"G_2","E_2",-0.465551622583227,"mean.ne"
"G_31",0.216768327800785,"G_3","E_3",0.0316232758567279,"mean.ne"
"G_41",0.000732111031349331,"G_4","E_4",0.473178532766852,"mean.ne"
"G_51",1.11595689294719,"G_5","E_5",0.652943258165086,"mean.ne"
