"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.0182288167649072,"G_1","E_1",-0.0862992997523801,"raw"
"2",0.512451535810782,"G_10","E_10",0.623605984023553,"raw"
"3",-0.428793131303136,"G_2","E_2",-0.0351215972098794,"raw"
"4",0.293390975525445,"G_3","E_3",-0.18209986587091,"raw"
"5",-0.00811518968052098,"G_4","E_4",-0.378055437678122,"raw"
"6",-0.100932112012713,"G_5","E_5",0.0506781520639493,"raw"
"7",0.266259498098976,"G_6","E_6",-0.130648916362911,"raw"
"8",-0.105995786655703,"G_7","E_7",0.0900453777983781,"raw"
"9",0.37238134318853,"G_8","E_8",0.127334318514551,"raw"
"10",-0.782418316206753,"G_9","E_9",-0.0794387155262299,"raw"
"G_1",-0.0187401336356218,"G_1","E_1",-0.0887199882953101,"means"
"G_10",0.526825760921541,"G_10","E_10",0.641098082628718,"means"
"G_2",-0.440820744774023,"G_2","E_2",-0.0361067552380365,"means"
"G_3",0.301620569219595,"G_3","E_3",-0.187207752728018,"means"
"G_4",-0.00834282011019402,"G_4","E_4",-0.388659862849629,"means"
"G_5",-0.103763249783975,"G_5","E_5",0.0520996702272479,"means"
"G_6",0.273728055993915,"G_6","E_6",-0.134313608149422,"means"
"G_7",-0.108968960100818,"G_7","E_7",0.0925711435346601,"means"
"G_8",0.382826610457696,"G_8","E_8",0.130906036093185,"means"
"G_9",-0.804365088188115,"G_9","E_9",-0.0816669652233942,"means"
"11",-0.0336928808422105,"G_1","E_1",-0.154644415789411,"raw.ne"
"21",0.500659102382624,"G_10","E_10",0.576942690994175,"raw.ne"
"31",-0.438581377058045,"G_2","E_2",0.0303485011892665,"raw.ne"
"41",0.365690994255867,"G_3","E_3",-0.192737438076743,"raw.ne"
"51",-0.0400424063569656,"G_4","E_4",-0.401582650578171,"raw.ne"
"61",-0.104587317910017,"G_5","E_5",0.0699407981707313,"raw.ne"
"71",0.278975636410332,"G_6","E_6",-0.0763429136831929,"raw.ne"
"81",-0.15342934006043,"G_7","E_7",0.123858873727584,"raw.ne"
"91",0.41140265730846,"G_8","E_8",0.122274914110544,"raw.ne"
"101",-0.786395068129617,"G_9","E_9",-0.0980583600647851,"raw.ne"
"G_11",-0.0335575675210369,"G_1","E_1",-0.154023351369312,"mean.ne"
"G_101",0.498648415132763,"G_10","E_10",0.574625642712897,"mean.ne"
"G_21",-0.436819998949303,"G_2","E_2",0.030226619165932,"mean.ne"
"G_31",0.364222349790917,"G_3","E_3",-0.191963389013293,"mean.ne"
"G_41",-0.0398815928302889,"G_4","E_4",-0.399969862332754,"mean.ne"
"G_51",-0.104167286823757,"G_5","E_5",0.0696599102962162,"mean.ne"
"G_61",0.277855247801634,"G_6","E_6",-0.0760363143974935,"mean.ne"
"G_71",-0.152813155482249,"G_7","E_7",0.123361446522124,"mean.ne"
"G_81",0.40975043112567,"G_8","E_8",0.121783848214387,"mean.ne"
"G_91",-0.783236842244349,"G_9","E_9",-0.0976645497987032,"mean.ne"
