"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.312953720793619,"G_1","E_1",0.437534628076838,"raw"
"2",0.364697828878972,"G_10","E_10",-0.502708538527384,"raw"
"3",0.0103381693845254,"G_2","E_2",-0.156916365319636,"raw"
"4",0.264981445777116,"G_3","E_3",0.338296120460711,"raw"
"5",-0.438383123227017,"G_4","E_4",0.349230580358802,"raw"
"6",0.197134929524605,"G_5","E_5",-0.0485770585151362,"raw"
"7",-0.272222323450611,"G_6","E_6",-0.0975713473413606,"raw"
"8",-0.136794960328968,"G_7","E_7",-0.0714025836750802,"raw"
"9",-0.368186297685487,"G_8","E_8",-0.402488030798917,"raw"
"10",0.0654806103333219,"G_9","E_9",0.154602595281241,"raw"
"G_1",0.316722666574149,"G_1","E_1",0.442803919287505,"means"
"G_10",0.36908993624819,"G_10","E_10",-0.508762728330022,"means"
"G_2",0.0104626734159335,"G_2","E_2",-0.158806131229637,"means"
"G_3",0.268172654686366,"G_3","E_3",0.342370268333291,"means"
"G_4",-0.443662632984433,"G_4","E_4",0.353436413473447,"means"
"G_5",0.199509053273457,"G_5","E_5",-0.0491620788793527,"means"
"G_6",-0.275500735270561,"G_6","E_6",-0.0987464128332438,"means"
"G_7",-0.138442401321919,"G_7","E_7",-0.072262495056818,"means"
"G_8",-0.372620417176365,"G_8","E_8",-0.407335250897646,"means"
"G_9",0.0662692025551822,"G_9","E_9",0.156464496132476,"means"
"11",0.316148405442548,"G_1","E_1",0.451698794364903,"raw.ne"
"21",0.383352061518552,"G_10","E_10",-0.47383115239924,"raw.ne"
"31",-0.00667251080696492,"G_2","E_2",-0.170465518325127,"raw.ne"
"41",0.244713390063035,"G_3","E_3",0.338875737303088,"raw.ne"
"51",-0.453140753289155,"G_4","E_4",0.364894149209352,"raw.ne"
"61",0.188480426823828,"G_5","E_5",-0.0598693352545862,"raw.ne"
"71",-0.269061803420384,"G_6","E_6",-0.120635436803965,"raw.ne"
"81",-0.13012955832636,"G_7","E_7",-0.106414082304282,"raw.ne"
"91",-0.365225581869518,"G_8","E_8",-0.401281649310625,"raw.ne"
"101",0.0915359238645019,"G_9","E_9",0.177028493520564,"raw.ne"
"G_11",0.314721091582224,"G_1","E_1",0.449659511740694,"mean.ne"
"G_101",0.381621343598204,"G_10","E_10",-0.47169194891245,"mean.ne"
"G_21",-0.00664238645082021,"G_2","E_2",-0.169695918375146,"mean.ne"
"G_31",0.243608583562569,"G_3","E_3",0.337345816454378,"mean.ne"
"G_41",-0.451094960659161,"G_4","E_4",0.363246763147107,"mean.ne"
"G_51",0.187629495043141,"G_5","E_5",-0.0595990434215562,"mean.ne"
"G_61",-0.267847071241815,"G_6","E_6",-0.120090804510923,"mean.ne"
"G_71",-0.129542062963305,"G_7","E_7",-0.10593365509989,"mean.ne"
"G_81",-0.363576699489696,"G_8","E_8",-0.39946998475662,"mean.ne"
"G_91",0.0911226670186593,"G_9","E_9",0.176229263734407,"mean.ne"
