"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.727439857750051,"G_1","E_1",-0.831862437019902,"raw"
"2",0.798963701318512,"G_10","E_10",0.908360515405489,"raw"
"3",-0.697280627558884,"G_2","E_2",-0.75676576229505,"raw"
"4",-0.565481193342312,"G_3","E_3",-0.567777254856622,"raw"
"5",-0.159101071104675,"G_4","E_4",-0.259990701341717,"raw"
"6",-0.0757803307452818,"G_5","E_5",-0.260344399928514,"raw"
"7",0.122919050562422,"G_6","E_6",0.248438752296123,"raw"
"8",0.251192539687774,"G_7","E_7",0.249889141990648,"raw"
"9",0.456567596787478,"G_8","E_8",0.610633041565805,"raw"
"10",0.595440192144993,"G_9","E_9",0.659419104183714,"raw"
"G_1",-0.853377857202138,"G_1","E_1",-0.975878591787189,"means"
"G_10",0.937284263639781,"G_10","E_10",1.06562039726744,"means"
"G_2",-0.817997311358781,"G_2","E_2",-0.887780807926523,"means"
"G_3",-0.663380104789885,"G_3","E_3",-0.666073671872047,"means"
"G_4",-0.186645438370417,"G_4","E_4",-0.30500158224725,"means"
"G_5",-0.0888997978052753,"G_5","E_5",-0.305416514889271,"means"
"G_6",0.144199406811071,"G_6","E_6",0.291449702434776,"means"
"G_7",0.294680239170469,"G_7","E_7",0.293151190793465,"means"
"G_8",0.53561084571242,"G_8","E_8",0.716348865128182,"means"
"G_9",0.698525754192754,"G_9","E_9",0.773581013098417,"means"
"11",-0.885160270282142,"G_1","E_1",-1.04243141000991,"raw.ne"
"21",0.975008835660865,"G_10","E_10",1.13991766923039,"raw.ne"
"31",-0.844000918692047,"G_2","E_2",-0.882348569268908,"raw.ne"
"41",-0.59670489763249,"G_3","E_3",-0.62193510443849,"raw.ne"
"51",-0.112557836025746,"G_4","E_4",-0.286255507790828,"raw.ne"
"61",-0.175394022353815,"G_5","E_5",-0.389581887622425,"raw.ne"
"71",0.0595341769884436,"G_6","E_6",0.217200669794172,"raw.ne"
"81",0.34886127786957,"G_7","E_7",0.308421591614097,"raw.ne"
"91",0.52391195623493,"G_8","E_8",0.692633800332423,"raw.ne"
"101",0.706501698232397,"G_9","E_9",0.864378748159446,"raw.ne"
"G_11",-0.881164040977731,"G_1","E_1",-1.03772514936042,"mean.ne"
"G_101",0.970606967420804,"G_10","E_10",1.13477128778139,"mean.ne"
"G_21",-0.840190511337054,"G_2","E_2",-0.878365033939104,"mean.ne"
"G_31",-0.594010956571119,"G_3","E_3",-0.619127256669857,"mean.ne"
"G_41",-0.112049671642561,"G_4","E_4",-0.284963151268302,"mean.ne"
"G_51",-0.174602171707686,"G_5","E_5",-0.387823043932689,"mean.ne"
"G_61",0.0592653982930218,"G_6","E_6",0.216220074854813,"mean.ne"
"G_71",0.34728627534336,"G_7","E_7",0.307029161967283,"mean.ne"
"G_81",0.521546653156233,"G_8","E_8",0.689506769462385,"mean.ne"
"G_91",0.703312058022734,"G_9","E_9",0.860476341104507,"mean.ne"
