"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.633989657491277,"G_1","E_1",-0.983875974317771,"raw"
"2",0.342276910666307,"G_2","E_2",-0.0541481969287893,"raw"
"3",0.000817633591649186,"G_3","E_3",-0.310385363495323,"raw"
"4",-0.149927446808261,"G_4","E_4",-0.230500165105098,"raw"
"5",0.00957549762709129,"G_5","E_5",0.0549301358191986,"raw"
"6",-0.71767494586577,"G_6","E_6",0.89368558506094,"raw"
"7",-0.119057306702304,"G_7","E_7",0.630293978966832,"raw"
"G_1",0.683343358861702,"G_1","E_1",-1.06046700454713,"means"
"G_2",0.368921875983025,"G_2","E_2",-0.0583634296370708,"means"
"G_3",0.000881283280000832,"G_3","E_3",-0.334547692263126,"means"
"G_4",-0.16159873252967,"G_4","E_4",-0.248443732764303,"means"
"G_5",0.0103209139675229,"G_5","E_5",0.0592062395180958,"means"
"G_6",-0.773543231003816,"G_6","E_6",0.963255633977315,"means"
"G_7",-0.128325468558765,"G_7","E_7",0.679359985716215,"means"
"11",0.735849498081504,"G_1","E_1",-1.08672737604833,"raw.ne"
"21",0.336438871770987,"G_2","E_2",-0.0630169430277414,"raw.ne"
"31",-0.0659948584731727,"G_3","E_3",-0.340146211079384,"raw.ne"
"41",-0.148760090630995,"G_4","E_4",-0.223757923989676,"raw.ne"
"51",0.0335178808810672,"G_5","E_5",-0.0306494174936745,"raw.ne"
"61",-0.737116103504555,"G_6","E_6",1.062807669308,"raw.ne"
"71",-0.153935198124845,"G_7","E_7",0.681490202330801,"raw.ne"
"G_11",0.729046429098253,"G_1","E_1",-1.07668037414845,"mean.ne"
"G_21",0.333328430221082,"G_2","E_2",-0.062434339368094,"mean.ne"
"G_31",-0.0653847234171511,"G_3","E_3",-0.337001494470342,"mean.ne"
"G_41",-0.147384775215054,"G_4","E_4",-0.221689239297466,"mean.ne"
"G_51",0.0332080016783185,"G_5","E_5",-0.0303660577821404,"mean.ne"
"G_61",-0.730301324512544,"G_6","E_6",1.05298180965994,"mean.ne"
"G_71",-0.152512037852905,"G_7","E_7",0.675189695406553,"mean.ne"
