"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.37907687647651,"G_1","E_1",-0.600125863088777,"raw"
"2",0.575171272072355,"G_10","E_10",-0.368415978234313,"raw"
"3",-0.292890363572375,"G_2","E_2",0.376258624900274,"raw"
"4",-0.55148046185419,"G_3","E_3",-0.201219859250991,"raw"
"5",-0.0449069216144953,"G_4","E_4",0.518469539324592,"raw"
"6",-0.235620454796817,"G_5","E_5",-0.14731571406053,"raw"
"7",0.0312742632818805,"G_6","E_6",0.0586557546051989,"raw"
"8",0.293003022485137,"G_7","E_7",0.719466007685081,"raw"
"9",0.197888643538444,"G_8","E_8",0.249057908034104,"raw"
"10",0.406637876936532,"G_9","E_9",-0.604830419914678,"raw"
"G_1",-0.405523723019573,"G_1","E_1",-0.641994511884136,"means"
"G_10",0.61529892773383,"G_10","E_10",-0.394119051792739,"means"
"G_2",-0.313324283391852,"G_2","E_2",0.402508852046042,"means"
"G_3",-0.589955293876958,"G_3","E_3",-0.215258253754174,"means"
"G_4",-0.0480399179494372,"G_4","E_4",0.554641316593737,"means"
"G_5",-0.252058856601574,"G_5","E_5",-0.15759340791344,"means"
"G_6",0.0334561574914393,"G_6","E_6",0.0627479581585717,"means"
"G_7",0.313444802116609,"G_7","E_7",0.769660594268844,"means"
"G_8",0.211694630959587,"G_8","E_8",0.266433793198461,"means"
"G_9",0.435007556537928,"G_9","E_9",-0.647027288921167,"means"
"11",-0.435140883071032,"G_1","E_1",-0.670908163985603,"raw.ne"
"21",0.64987984973228,"G_10","E_10",-0.391074775884012,"raw.ne"
"31",-0.244694707342376,"G_2","E_2",0.45114409352639,"raw.ne"
"41",-0.550316090717985,"G_3","E_3",-0.177517888887038,"raw.ne"
"51",-0.0842503897389205,"G_4","E_4",0.603895236953452,"raw.ne"
"61",-0.260778258820739,"G_5","E_5",-0.114504131896894,"raw.ne"
"71",0.0251018290732805,"G_6","E_6",-0.0022888338160903,"raw.ne"
"81",0.298600226164021,"G_7","E_7",0.765659300222107,"raw.ne"
"91",0.188019958495812,"G_8","E_8",0.254817245262257,"raw.ne"
"101",0.413578466225618,"G_9","E_9",-0.719222081494614,"raw.ne"
"G_11",-0.433104104131233,"G_1","E_1",-0.667767821002209,"mean.ne"
"G_101",0.646837934704686,"G_10","E_10",-0.389244258691995,"mean.ne"
"G_21",-0.24354935638597,"G_2","E_2",0.449032407807382,"mean.ne"
"G_31",-0.547740207211235,"G_3","E_3",-0.176686974781729,"mean.ne"
"G_41",-0.0838560360338021,"G_4","E_4",0.601068563688994,"mean.ne"
"G_51",-0.259557625030181,"G_5","E_5",-0.113968168457377,"mean.ne"
"G_61",0.0249843340761473,"G_6","E_6",-0.00227812039268574,"mean.ne"
"G_71",0.297202557786423,"G_7","E_7",0.762075452327281,"mean.ne"
"G_81",0.187139886991112,"G_8","E_8",0.253624513393494,"mean.ne"
"G_91",0.411642615234054,"G_9","E_9",-0.715855593891156,"mean.ne"
