"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.199600745921714,"G_1","E_1",-0.762833117234227,"raw"
"2",0.0701969579946956,"G_2","E_2",-0.419088382638285,"raw"
"3",0.0536352636532409,"G_3","E_3",-0.341687448296544,"raw"
"4",0.0455787982145959,"G_4","E_4",0.671889360247694,"raw"
"5",0.0301897260591823,"G_5","E_5",0.851719587921362,"raw"
"G_1",-0.271403965469848,"G_1","E_1",-1.03725029710208,"means"
"G_2",0.0954492062427146,"G_2","E_2",-0.569848816972797,"means"
"G_3",0.0729297036305636,"G_3","E_3",-0.464604117538357,"means"
"G_4",0.0619750518449605,"G_4","E_4",0.913590958220895,"means"
"G_5",0.0410500037516092,"G_5","E_5",1.15811227339233,"means"
"11",-0.188497658967843,"G_1","E_1",-1.02991697984292,"raw.ne"
"21",0.167584892437449,"G_2","E_2",-0.665046224673278,"raw.ne"
"31",-0.0603375575160635,"G_3","E_3",-0.506907069957233,"raw.ne"
"41",0.0158412376792659,"G_4","E_4",0.948057326401398,"raw.ne"
"51",0.0654090863671963,"G_5","E_5",1.25381294807204,"raw.ne"
"G_11",-0.184935978784282,"G_1","E_1",-1.01045660607538,"mean.ne"
"G_21",0.164418360854368,"G_2","E_2",-0.65248011657124,"mean.ne"
"G_31",-0.0591974739516,"G_3","E_3",-0.49732901537629,"mean.ne"
"G_41",0.0155419160715889,"G_4","E_4",0.930143698132409,"mean.ne"
"G_51",0.0641731758099252,"G_5","E_5",1.2301220398905,"mean.ne"
