"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.601522878267547,"G_1","E_1",0.480529881183394,"raw"
"2",-0.107983594237886,"G_2","E_2",-0.213704835993447,"raw"
"3",-0.818170330589942,"G_3","E_3",0.125445091998065,"raw"
"4",0.127551021282544,"G_4","E_4",0.12688151120311,"raw"
"5",-0.0268050783217802,"G_5","E_5",-0.097271879144928,"raw"
"6",-0.0131863883292432,"G_6","E_6",-0.21229602103521,"raw"
"7",0.237071491928759,"G_7","E_7",-0.209583748210986,"raw"
"G_1",0.686939322215993,"G_1","E_1",0.548765280275557,"means"
"G_2",-0.123317299667577,"G_2","E_2",-0.244050992066052,"means"
"G_3",-0.934350783084761,"G_3","E_3",0.143258335777134,"means"
"G_4",0.14566330770351,"G_4","E_4",0.144898726975497,"means"
"G_5",-0.0306114081435209,"G_5","E_5",-0.111084517554739,"means"
"G_6",-0.0150588597518611,"G_6","E_6",-0.242442124926486,"means"
"G_7",0.270735720728218,"G_7","E_7",-0.239344708480911,"means"
"11",0.685666825335301,"G_1","E_1",0.460024926562243,"raw.ne"
"21",-0.114367562683489,"G_2","E_2",-0.412707943529201,"raw.ne"
"31",-0.904126140919037,"G_3","E_3",0.229573242611896,"raw.ne"
"41",0.172640961498926,"G_4","E_4",0.24290188822746,"raw.ne"
"51",-0.119126721121567,"G_5","E_5",-0.0896206284174233,"raw.ne"
"61",0.0448968963846134,"G_6","E_6",-0.289206118970016,"raw.ne"
"71",0.234415741505249,"G_7","E_7",-0.140965366484961,"raw.ne"
"G_11",0.679327704734627,"G_1","E_1",0.455771908360044,"mean.ne"
"G_21",-0.113310212749293,"G_2","E_2",-0.40889237986152,"mean.ne"
"G_31",-0.895767322271635,"G_3","E_3",0.227450794189685,"mean.ne"
"G_41",0.171044862876216,"G_4","E_4",0.240656213933891,"mean.ne"
"G_51",-0.118025371859732,"G_5","E_5",-0.0887920686113212,"mean.ne"
"G_61",0.0444818160128331,"G_6","E_6",-0.286532353230064,"mean.ne"
"G_71",0.232248523256983,"G_7","E_7",-0.139662114780715,"mean.ne"
