"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.00396447293378437,"G_1","E_1",-0.496814134039623,"raw"
"2",-0.017073423574809,"G_2","E_2",0.0949538758746379,"raw"
"3",-0.0591869278183624,"G_3","E_3",-0.635834359827662,"raw"
"4",-0.386720215192348,"G_4","E_4",0.287503501434402,"raw"
"5",0.316645199982527,"G_5","E_5",-0.0622012261913834,"raw"
"6",0.155488521092799,"G_6","E_6",0.16664428498732,"raw"
"7",-0.00518868155604088,"G_7","E_7",0.64574805776229,"raw"
"G_1",-0.00442617700544384,"G_1","E_1",-0.554673302805901,"means"
"G_2",-0.0190618011759042,"G_2","E_2",0.106012241474223,"means"
"G_3",-0.0660798606291752,"G_3","E_3",-0.709883878575332,"means"
"G_4",-0.431757803020638,"G_4","E_4",0.320986271892487,"means"
"G_5",0.353521824075035,"G_5","E_5",-0.0694452053721033,"means"
"G_6",0.173596775199778,"G_6","E_6",0.186051743729726,"means"
"G_7",-0.00579295744365264,"G_7","E_7",0.720952129656901,"means"
"11",-0.0192220925298667,"G_1","E_1",-0.533177930840702,"raw.ne"
"21",0.0448771641501364,"G_2","E_2",0.0668753796721271,"raw.ne"
"31",-0.123318377882033,"G_3","E_3",-0.765574923358691,"raw.ne"
"41",-0.447280838323751,"G_4","E_4",0.319911103806446,"raw.ne"
"51",0.309160387167372,"G_5","E_5",-0.095291032125639,"raw.ne"
"61",0.18546650713748,"G_6","E_6",0.240485836121338,"raw.ne"
"71",0.0503172502806407,"G_7","E_7",0.766771566725101,"raw.ne"
"G_11",-0.0190378930068593,"G_1","E_1",-0.528068647323022,"mean.ne"
"G_21",0.0444471198031207,"G_2","E_2",0.0662345330516578,"mean.ne"
"G_31",-0.122136655010361,"G_3","E_3",-0.758238649459873,"mean.ne"
"G_41",-0.442994680771402,"G_4","E_4",0.316845492056103,"mean.ne"
"G_51",0.30619779629648,"G_5","E_5",-0.0943778868664922,"mean.ne"
"G_61",0.183689237462227,"G_6","E_6",0.238181332788294,"mean.ne"
"G_71",0.0498350752267932,"G_7","E_7",0.759423825753332,"mean.ne"
