"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.205725102388816,"G_1","E_1",0.24393948138325,"raw"
"2",-0.419918391540811,"G_2","E_2",-0.217224208740568,"raw"
"3",-0.150145122089202,"G_3","E_3",0.0021625025641363,"raw"
"4",0.278600362469637,"G_4","E_4",-0.208796460326056,"raw"
"5",0.0857380487715595,"G_5","E_5",0.179918685119238,"raw"
"G_1",0.415480277395105,"G_1","E_1",0.492657639810906,"means"
"G_2",-0.848062816714225,"G_2","E_2",-0.438703753000879,"means"
"G_3",-0.303231527172814,"G_3","E_3",0.00436736769009692,"means"
"G_4",0.562658394805371,"G_4","E_4",-0.421683159945297,"means"
"G_5",0.173155671686563,"G_5","E_5",0.363361905445173,"means"
"11",0.229303020055968,"G_1","E_1",-0.693753119828665,"raw.ne"
"21",-0.900554112027227,"G_2","E_2",-0.203983310933361,"raw.ne"
"31",0.0651545870169329,"G_3","E_3",0.311093377181872,"raw.ne"
"41",0.133807859204648,"G_4","E_4",0.205542361189492,"raw.ne"
"51",0.472288645749678,"G_5","E_5",0.381100692390661,"raw.ne"
"G_11",0.225574267163982,"G_1","E_1",-0.682471829459039,"mean.ne"
"G_21",-0.885909979783391,"G_2","E_2",-0.200666288068271,"mean.ne"
"G_31",0.064095092228306,"G_3","E_3",0.306034611145729,"mean.ne"
"G_41",0.131631976646024,"G_4","E_4",0.202199986224158,"mean.ne"
"G_51",0.464608643745079,"G_5","E_5",0.374903520157422,"mean.ne"
