"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.5938710914933,"G_1","E_1",0.496082904545727,"raw"
"2",-0.127800427780122,"G_2","E_2",0.0583854832660099,"raw"
"3",0.174336737077386,"G_3","E_3",0.113996111025481,"raw"
"4",0.379210488886085,"G_4","E_4",-0.517019158491171,"raw"
"5",0.168124293309952,"G_5","E_5",-0.151445340346046,"raw"
"G_1",-0.658002688777498,"G_1","E_1",0.549654444749686,"means"
"G_2",-0.141601479362771,"G_2","E_2",0.0646904783292356,"means"
"G_3",0.193163202238326,"G_3","E_3",0.126306447037741,"means"
"G_4",0.420161083564863,"G_4","E_4",-0.572851585655112,"means"
"G_5",0.18627988233708,"G_5","E_5",-0.167799784461551,"means"
"11",-0.62275652810194,"G_1","E_1",0.601370818851962,"raw.ne"
"21",-0.189931224355585,"G_2","E_2",0.119942814448359,"raw.ne"
"31",0.0632900068288747,"G_3","E_3",-0.046003588483337,"raw.ne"
"41",0.50176321468905,"G_4","E_4",-0.319769935718288,"raw.ne"
"51",0.247634530939599,"G_5","E_5",-0.355540109098697,"raw.ne"
"G_11",-0.61262973079855,"G_1","E_1",0.591591779834504,"mean.ne"
"G_21",-0.186842705931705,"G_2","E_2",0.11799239479781,"mean.ne"
"G_31",0.0622608324379781,"G_3","E_3",-0.0452555127992199,"mean.ne"
"G_41",0.493603919458632,"G_4","E_4",-0.314570078026538,"mean.ne"
"G_51",0.243607684833645,"G_5","E_5",-0.349758583806556,"mean.ne"
