"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.294791958732251,"G_1","E_1",0.367609089167912,"raw"
"2",0.807668224274064,"G_2","E_2",-0.124432222678158,"raw"
"3",-0.321692268941214,"G_3","E_3",-0.206618237181496,"raw"
"4",-0.310446914215769,"G_4","E_4",-0.275947055203026,"raw"
"5",-0.470320999849338,"G_5","E_5",0.239388425894762,"raw"
"G_1",0.315507735140078,"G_1","E_1",0.393441909470872,"means"
"G_2",0.864425112819167,"G_2","E_2",-0.133176389629053,"means"
"G_3",-0.344298398172713,"G_3","E_3",-0.221137823202885,"means"
"G_4",-0.332262803933554,"G_4","E_4",-0.295338552584985,"means"
"G_5",-0.503371645852978,"G_5","E_5",0.256210855946051,"means"
"11",0.371900981198044,"G_1","E_1",0.353552714375991,"raw.ne"
"21",0.908315449307463,"G_2","E_2",-0.19471216691581,"raw.ne"
"31",-0.373096785493973,"G_3","E_3",-0.233221452653555,"raw.ne"
"41",-0.355711409099476,"G_4","E_4",-0.214526640941272,"raw.ne"
"51",-0.551408235912068,"G_5","E_5",0.288907546134636,"raw.ne"
"G_11",0.3648738787808,"G_1","E_1",0.346872304107081,"mean.ne"
"G_21",0.891152747372932,"G_2","E_2",-0.191033063046855,"mean.ne"
"G_31",-0.366047088247217,"G_3","E_3",-0.228814712374405,"mean.ne"
"G_41",-0.348990210100017,"G_4","E_4",-0.210473140807256,"mean.ne"
"G_51",-0.540989327806497,"G_5","E_5",0.283448612121435,"mean.ne"
