"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.883656393128379,"G_1","E_1",-0.741718528508883,"raw"
"2",0.736718409155915,"G_10","E_10",0.832830536610063,"raw"
"3",-0.625199383552159,"G_2","E_2",-0.558199707765077,"raw"
"4",-0.329364291119716,"G_3","E_3",0.0115813902267056,"raw"
"5",-0.304123622209542,"G_4","E_4",-0.364780684042029,"raw"
"6",0.063647715249794,"G_5","E_5",-0.564495858483537,"raw"
"7",0.478217596907774,"G_6","E_6",-0.120301629997243,"raw"
"8",0.1711141150134,"G_7","E_7",0.179081268661551,"raw"
"9",0.39573332544446,"G_8","E_8",0.498396135905919,"raw"
"10",0.296912528238443,"G_9","E_9",0.827607077392521,"raw"
"G_1",-0.900142059099186,"G_1","E_1",-0.755556174001452,"means"
"G_10",0.750462771446885,"G_10","E_10",0.848367985491333,"means"
"G_2",-0.636863225156817,"G_2","E_2",-0.568613590354274,"means"
"G_3",-0.335508975556261,"G_3","E_3",0.0117974549009969,"means"
"G_4",-0.309797411805318,"G_4","E_4",-0.371586103610639,"means"
"G_5",0.0648351394359054,"G_5","E_5",-0.575027203288167,"means"
"G_6",0.487139317641415,"G_6","E_6",-0.122546000663589,"means"
"G_7",0.174306453307938,"G_7","E_7",0.182422243728043,"means"
"G_8",0.4031162035264,"G_8","E_8",0.507694311397627,"means"
"G_9",0.302451786259037,"G_9","E_9",0.843047076400121,"means"
"11",-0.924132088649991,"G_1","E_1",-0.755607608488315,"raw.ne"
"21",0.757680793463457,"G_10","E_10",0.829033672576608,"raw.ne"
"31",-0.683885431925331,"G_2","E_2",-0.609340270522896,"raw.ne"
"41",-0.371035914187104,"G_3","E_3",-0.00494017198044262,"raw.ne"
"51",-0.250584517376225,"G_4","E_4",-0.390492238459806,"raw.ne"
"61",0.0655687387369149,"G_5","E_5",-0.535366416458944,"raw.ne"
"71",0.52862200044324,"G_6","E_6",-0.119594545685368,"raw.ne"
"81",0.152639882662009,"G_7","E_7",0.1678730820023,"raw.ne"
"91",0.399038144289499,"G_8","E_8",0.536528103030993,"raw.ne"
"101",0.326088392543503,"G_9","E_9",0.881906393985841,"raw.ne"
"G_11",-0.92042069980478,"G_1","E_1",-0.752573027518831,"mean.ne"
"G_101",0.754637886416269,"G_10","E_10",0.825704206624187,"mean.ne"
"G_21",-0.68113889298937,"G_2","E_2",-0.606893110954787,"mean.ne"
"G_31",-0.369545804093536,"G_3","E_3",-0.00492033185215373,"mean.ne"
"G_41",-0.249578149786569,"G_4","E_4",-0.388923990202054,"mean.ne"
"G_51",0.0653054094049616,"G_5","E_5",-0.53321634184238,"mean.ne"
"G_61",0.526499011944234,"G_6","E_6",-0.119114244364514,"mean.ne"
"G_71",0.152026868608275,"G_7","E_7",0.16719889019401,"mean.ne"
"G_81",0.397435574986131,"G_8","E_8",0.534373362987666,"mean.ne"
"G_91",0.324778795314383,"G_9","E_9",0.878364586928857,"mean.ne"
