"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.248466390524587,"G_1","E_1",-0.359471889644793,"raw"
"2",0.00435495241344267,"G_2","E_2",-0.510983623641159,"raw"
"3",-0.442140950695961,"G_3","E_3",0.164024840518861,"raw"
"4",-0.180935491808085,"G_4","E_4",-0.0216675288758829,"raw"
"5",0.767072238367855,"G_5","E_5",0.157193517830038,"raw"
"6",0.268130298156714,"G_6","E_6",0.0184163831237233,"raw"
"7",-0.168014655909374,"G_7","E_7",0.552488300689217,"raw"
"G_1",-0.273299311182314,"G_1","E_1",-0.395399231348373,"means"
"G_2",0.0047902072079543,"G_2","E_2",-0.562053773436823,"means"
"G_3",-0.486330634157725,"G_3","E_3",0.180418268386109,"means"
"G_4",-0.199019051128721,"G_4","E_4",-0.0238330854498953,"means"
"G_5",0.843737110401117,"G_5","E_5",0.172904190601257,"means"
"G_6",0.294928523888578,"G_6","E_6",0.0202570046256863,"means"
"G_7",-0.18480684502889,"G_7","E_7",0.607706626622038,"means"
"11",-0.239817905910289,"G_1","E_1",-0.31082975724704,"raw.ne"
"21",0.0420556600871754,"G_2","E_2",-0.68270676395981,"raw.ne"
"31",-0.630481817910559,"G_3","E_3",0.170363686292939,"raw.ne"
"41",-0.12893972006803,"G_4","E_4",-0.0213631044441444,"raw.ne"
"51",0.8055896180874,"G_5","E_5",0.222063444673665,"raw.ne"
"61",0.34364948318306,"G_6","E_6",-0.0384599360805109,"raw.ne"
"71",-0.192055317468747,"G_7","E_7",0.660932430764913,"raw.ne"
"G_11",-0.237519803151275,"G_1","E_1",-0.307851169305486,"mean.ne"
"G_21",0.0416526533637521,"G_2","E_2",-0.676164590672548,"mean.ne"
"G_31",-0.624440100551117,"G_3","E_3",0.168731142400855,"mean.ne"
"G_41",-0.127704129567348,"G_4","E_4",-0.0211583882488291,"mean.ne"
"G_51",0.797869895421438,"G_5","E_5",0.219935477569004,"mean.ne"
"G_61",0.34035639369319,"G_6","E_6",-0.0380913860972088,"mean.ne"
"G_71",-0.190214909208641,"G_7","E_7",0.654598914354212,"mean.ne"
