"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.409693554676145,"G_1","E_1",0.142159498156591,"raw"
"2",-0.645764478570342,"G_2","E_2",0.0532754934730866,"raw"
"3",0.108257520385476,"G_3","E_3",-0.280028213528462,"raw"
"4",0.338669379259463,"G_4","E_4",0.111509816108646,"raw"
"5",0.608531133601548,"G_5","E_5",-0.0269165942098618,"raw"
"G_1",-0.65390224862459,"G_1","E_1",0.226897432109766,"means"
"G_2",-1.03068949901549,"G_2","E_2",0.0850317623526446,"means"
"G_3",0.172787282598435,"G_3","E_3",-0.446946446715111,"means"
"G_4",0.540542232384188,"G_4","E_4",0.17797819532406,"means"
"G_5",0.971262232657461,"G_5","E_5",-0.0429609430713591,"means"
"11",-0.818495860905912,"G_1","E_1",0.207438396339807,"raw.ne"
"21",-0.879604738457666,"G_2","E_2",0.129319572804895,"raw.ne"
"31",-0.0986160255095539,"G_3","E_3",-0.306744758645423,"raw.ne"
"41",0.733439983236328,"G_4","E_4",0.115082652353015,"raw.ne"
"51",1.06327664163681,"G_5","E_5",-0.145095862852287,"raw.ne"
"G_11",-0.803030308155399,"G_1","E_1",0.203518829223701,"mean.ne"
"G_21",-0.862984527981385,"G_2","E_2",0.126876067870512,"mean.ne"
"G_31",-0.0967526668569233,"G_3","E_3",-0.300948788900962,"mean.ne"
"G_41",0.719581568928008,"G_4","E_4",0.11290815530832,"mean.ne"
"G_51",1.0431859340657,"G_5","E_5",-0.142354263501572,"mean.ne"
