"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.785119187127239,"G_1","E_1",0.364470095098346,"raw"
"2",0.347245163193112,"G_2","E_2",-0.151126139760321,"raw"
"3",-0.273882939727615,"G_3","E_3",-0.116980024514242,"raw"
"4",-0.447712992565736,"G_4","E_4",-0.261812001134911,"raw"
"5",-0.410768418026997,"G_5","E_5",0.16544807031113,"raw"
"G_1",1.17441508088775,"G_1","E_1",0.545190059336456,"means"
"G_2",0.519424264628534,"G_2","E_2",-0.226060986103641,"means"
"G_3",-0.409685892394137,"G_3","E_3",-0.174983756867325,"means"
"G_4",-0.669708369123548,"G_4","E_4",-0.391629662771712,"means"
"G_5",-0.614445083998603,"G_5","E_5",0.247484346406222,"means"
"11",1.30196766577551,"G_1","E_1",0.56626696078575,"raw.ne"
"21",0.586325805780937,"G_2","E_2",-0.170198872215448,"raw.ne"
"31",-0.158683189132275,"G_3","E_3",-0.000329747799127006,"raw.ne"
"41",-0.750380107197587,"G_4","E_4",-0.46771317873988,"raw.ne"
"51",-0.979230175226578,"G_5","E_5",0.0719748379687089,"raw.ne"
"G_11",1.27822158183352,"G_1","E_1",0.555939037030144,"mean.ne"
"G_21",0.575632036521209,"G_2","E_2",-0.167094680911243,"mean.ne"
"G_31",-0.155789027911248,"G_3","E_3",-0.000323733656745706,"mean.ne"
"G_41",-0.736694215080371,"G_4","E_4",-0.459182739240437,"mean.ne"
"G_51",-0.961370375363109,"G_5","E_5",0.0706621167782809,"mean.ne"
