"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.403832801958973,"G_1","E_1",-0.922893373191819,"raw"
"2",-0.609491449615172,"G_10","E_10",1.01139382724338,"raw"
"3",0.748112304978626,"G_2","E_2",-0.374163145259546,"raw"
"4",0.354406589532412,"G_3","E_3",-0.314364770531284,"raw"
"5",0.347559883874689,"G_4","E_4",-0.49203920362697,"raw"
"6",0.0221074470242275,"G_5","E_5",-0.202972838692355,"raw"
"7",0.115673691480057,"G_6","E_6",-0.111255960816367,"raw"
"8",-0.25870710196441,"G_7","E_7",0.349024999828924,"raw"
"9",-0.547139505697998,"G_8","E_8",0.304247296411074,"raw"
"10",-0.576354661571429,"G_9","E_9",0.753023168634935,"raw"
"G_1",0.412256362086687,"G_1","E_1",-0.942144032828332,"means"
"G_10",-0.622204849438714,"G_10","E_10",1.03249052041758,"means"
"G_2",0.76371720124439,"G_2","E_2",-0.381967825157749,"means"
"G_3",0.361799166861727,"G_3","E_3",-0.320922114396731,"means"
"G_4",0.354809645572105,"G_4","E_4",-0.502302663645132,"means"
"G_5",0.0225685869028565,"G_5","E_5",-0.207206655021121,"means"
"G_6",0.118086532365319,"G_6","E_6",-0.113576652129596,"means"
"G_7",-0.26410348090712,"G_7","E_7",0.356305322422511,"means"
"G_8",-0.558552304515092,"G_8","E_8",0.31059359959047,"means"
"G_9",-0.588376860172159,"G_9","E_9",0.768730500748105,"means"
"11",0.410636672289593,"G_1","E_1",-0.956089499623369,"raw.ne"
"21",-0.627337745595746,"G_10","E_10",1.0520396098413,"raw.ne"
"31",0.764966543644884,"G_2","E_2",-0.387452219544614,"raw.ne"
"41",0.367272794676047,"G_3","E_3",-0.315283535412368,"raw.ne"
"51",0.324486448708773,"G_4","E_4",-0.52368425602099,"raw.ne"
"61",0.03138789909562,"G_5","E_5",-0.207530875945148,"raw.ne"
"71",0.118619003628947,"G_6","E_6",-0.126495578739462,"raw.ne"
"81",-0.247674097748014,"G_7","E_7",0.364571109883955,"raw.ne"
"91",-0.554043764148381,"G_8","E_8",0.350977596530206,"raw.ne"
"101",-0.588313754551767,"G_9","E_9",0.748947649030445,"raw.ne"
"G_11",0.408714591054363,"G_1","E_1",-0.951614298526101,"mean.ne"
"G_101",-0.624401344172474,"G_10","E_10",1.04711529175372,"mean.ne"
"G_21",0.761385938359663,"G_2","E_2",-0.385638658577032,"mean.ne"
"G_31",0.365553688238449,"G_3","E_3",-0.3138077768937,"mean.ne"
"G_41",0.322967613796466,"G_4","E_4",-0.521233029061425,"mean.ne"
"G_51",0.0312409806737328,"G_5","E_5",-0.206559479016193,"mean.ne"
"G_61",0.118063779567379,"G_6","E_6",-0.1259034865211,"mean.ne"
"G_71",-0.246514801056177,"G_7","E_7",0.362864649315518,"mean.ne"
"G_81",-0.551450432392052,"G_8","E_8",0.349334763588586,"mean.ne"
"G_91",-0.58556001406935,"G_9","E_9",0.745442023937726,"mean.ne"
