"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",1.24771990619168,"G_1","E_1",-0.291908431286162,"raw"
"2",-1.05992363732467,"G_10","E_10",0.381477392956576,"raw"
"3",0.299413382897263,"G_2","E_2",-0.0561563365871892,"raw"
"4",0.564450554975574,"G_3","E_3",-0.58321340567083,"raw"
"5",0.05242712779143,"G_4","E_4",-0.376035895509847,"raw"
"6",0.0227518155891561,"G_5","E_5",0.0962084441978879,"raw"
"7",-0.0661548052988994,"G_6","E_6",0.185409935599592,"raw"
"8",-0.0896670880548427,"G_7","E_7",0.0442046017989033,"raw"
"9",-0.351554548784286,"G_8","E_8",0.484987739254121,"raw"
"10",-0.619462707982375,"G_9","E_9",0.115025955246971,"raw"
"G_1",1.28207373050592,"G_1","E_1",-0.299945628508469,"means"
"G_10",-1.0891068139675,"G_10","E_10",0.391980717679089,"means"
"G_2",0.307657216070348,"G_2","E_2",-0.0577025048512132,"means"
"G_3",0.579991731407465,"G_3","E_3",-0.599271184966222,"means"
"G_4",0.0538706186971336,"G_4","E_4",-0.386389397947413,"means"
"G_5",0.0233782477488827,"G_5","E_5",0.098857378444365,"means"
"G_6",-0.0679762642237036,"G_6","E_6",0.190514879683685,"means"
"G_7",-0.0921359172965063,"G_7","E_7",0.0454216995758509,"means"
"G_8",-0.361233999393262,"G_8","E_8",0.49834104355441,"means"
"G_9",-0.636518549548773,"G_9","E_9",0.118192997335917,"means"
"11",1.24748441648005,"G_1","E_1",-0.28942470498124,"raw.ne"
"21",-1.11872744231034,"G_10","E_10",0.412550006562812,"raw.ne"
"31",0.294183299405145,"G_2","E_2",-0.0697690316142441,"raw.ne"
"41",0.582444705241935,"G_3","E_3",-0.630005670946094,"raw.ne"
"51",0.0795333237990875,"G_4","E_4",-0.359436529525718,"raw.ne"
"61",0.0691085396506826,"G_5","E_5",0.0820247720837149,"raw.ne"
"71",-0.0656872716610369,"G_6","E_6",0.228341808035361,"raw.ne"
"81",-0.0947383323824292,"G_7","E_7",0.0601642841879986,"raw.ne"
"91",-0.364430333526385,"G_8","E_8",0.460710143008623,"raw.ne"
"101",-0.629170904696681,"G_9","E_9",0.104844923188811,"raw.ne"
"G_11",1.24164527314494,"G_1","E_1",-0.288069984782116,"mean.ne"
"G_101",-1.11349097618518,"G_10","E_10",0.410618969517856,"mean.ne"
"G_21",0.292806305488965,"G_2","E_2",-0.0694424613016446,"mean.ne"
"G_31",0.579718436221051,"G_3","E_3",-0.6270567816726,"mean.ne"
"G_41",0.079161049427211,"G_4","E_4",-0.357754102564642,"mean.ne"
"G_51",0.0687850609255137,"G_5","E_5",0.0816408359039155,"mean.ne"
"G_61",-0.0653798069829638,"G_6","E_6",0.227273000658783,"mean.ne"
"G_71",-0.0942948874024384,"G_7","E_7",0.0598826711478748,"mean.ne"
"G_81",-0.362724531894718,"G_8","E_8",0.458553681151933,"mean.ne"
"G_91",-0.626225922742379,"G_9","E_9",0.10435417194064,"mean.ne"
