"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.240928413865049,"G_1","E_1",-0.305372294971381,"raw"
"2",0.0592359911840182,"G_2","E_2",0.16099940042702,"raw"
"3",0.0705096970474941,"G_3","E_3",-0.26337792734527,"raw"
"4",0.26107190097234,"G_4","E_4",0.17385601395164,"raw"
"5",-0.607052745085677,"G_5","E_5",-0.226481541112911,"raw"
"6",0.038298060742271,"G_6","E_6",0.247460284847815,"raw"
"7",-0.0629913187254976,"G_7","E_7",0.212916064203084,"raw"
"G_1",0.254973537139141,"G_1","E_1",-0.323174228162074,"means"
"G_2",0.0626892028044164,"G_2","E_2",0.17038499505149,"means"
"G_3",0.0746201187746995,"G_3","E_3",-0.278731763772851,"means"
"G_4",0.276291305664936,"G_4","E_4",0.183991095608136,"means"
"G_5",-0.642441392285173,"G_5","E_5",-0.239684471864031,"means"
"G_6",0.0405306782059177,"G_6","E_6",0.261886189000728,"means"
"G_7",-0.0666634503039377,"G_7","E_7",0.225328184138602,"means"
"11",0.119453107331529,"G_1","E_1",-0.291433919960142,"raw.ne"
"21",0.202774885769705,"G_2","E_2",0.0864542476116751,"raw.ne"
"31",0.0758125210651901,"G_3","E_3",-0.294862113947165,"raw.ne"
"41",0.232424533278539,"G_4","E_4",0.173196817096941,"raw.ne"
"51",-0.727216393724651,"G_5","E_5",-0.208921460061911,"raw.ne"
"61",0.108011778788249,"G_6","E_6",0.2825797868891,"raw.ne"
"71",-0.011260432508563,"G_7","E_7",0.252986642371501,"raw.ne"
"G_11",0.118469937465611,"G_1","E_1",-0.289035246083742,"mean.ne"
"G_21",0.201105928287501,"G_2","E_2",0.0857426779176721,"mean.ne"
"G_31",0.075188539087366,"G_3","E_3",-0.292435224002576,"mean.ne"
"G_41",0.230511541625796,"G_4","E_4",0.17177130464903,"mean.ne"
"G_51",-0.72123097182745,"G_5","E_5",-0.207201912630583,"mean.ne"
"G_61",0.107122777836821,"G_6","E_6",0.280253987775183,"mean.ne"
"G_71",-0.0111677524756456,"G_7","E_7",0.250904412375017,"mean.ne"
