"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.529615446263563,"G_1","E_1",0.198386853485076,"raw"
"2",0.304152533005701,"G_2","E_2",0.134803575243095,"raw"
"3",0.273528935755989,"G_3","E_3",0.183954627507445,"raw"
"4",-0.360638109711808,"G_4","E_4",-0.155404143398436,"raw"
"5",0.383548671267393,"G_5","E_5",-0.131825291094796,"raw"
"6",-0.345319422905314,"G_6","E_6",0.125214609668039,"raw"
"7",-0.78488805367552,"G_7","E_7",-0.35513023141042,"raw"
"G_1",0.539543659983705,"G_1","E_1",0.202105829384589,"means"
"G_2",0.309854200833756,"G_2","E_2",0.137330613898585,"means"
"G_3",0.278656531168833,"G_3","E_3",0.187403055738883,"means"
"G_4",-0.367398660700475,"G_4","E_4",-0.158317361960196,"means"
"G_5",0.390738705484266,"G_5","E_5",-0.134296498596276,"means"
"G_6",-0.35179280855996,"G_6","E_6",0.127561892804202,"means"
"G_7",-0.799601628210126,"G_7","E_7",-0.361787531269787,"means"
"11",0.539695268094285,"G_1","E_1",0.190336728403747,"raw.ne"
"21",0.32720037172942,"G_2","E_2",0.172692070445671,"raw.ne"
"31",0.240955610426136,"G_3","E_3",0.157160959580833,"raw.ne"
"41",-0.37442120440316,"G_4","E_4",-0.21114578467425,"raw.ne"
"51",0.4468948859877,"G_5","E_5",-0.0618797509355405,"raw.ne"
"61",-0.363097657424167,"G_6","E_6",0.0706440946654494,"raw.ne"
"71",-0.817227274410207,"G_7","E_7",-0.317808317485905,"raw.ne"
"G_11",0.534705682386402,"G_1","E_1",0.18857702904028,"mean.ne"
"G_21",0.324175341874772,"G_2","E_2",0.171095499310995,"mean.ne"
"G_31",0.238727929842131,"G_3","E_3",0.155707976528873,"mean.ne"
"G_41",-0.370959608942426,"G_4","E_4",-0.209193701615942,"mean.ne"
"G_51",0.442763257515351,"G_5","E_5",-0.0613076608337176,"mean.ne"
"G_61",-0.359740750315373,"G_6","E_6",0.0699909765339234,"mean.ne"
"G_71",-0.809671852360856,"G_7","E_7",-0.314870118964411,"mean.ne"
