"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",1.23986191153153,"G_1","E_1",-0.702778091819508,"raw"
"2",-0.898828511972382,"G_10","E_10",0.829878746723196,"raw"
"3",0.110491051339982,"G_2","E_2",-0.793950031503046,"raw"
"4",0.250121829043209,"G_3","E_3",-0.467969383399933,"raw"
"5",0.0325278633560781,"G_4","E_4",-0.0858229126151128,"raw"
"6",0.15986866913943,"G_5","E_5",-0.247741754977701,"raw"
"7",-0.0495293448267283,"G_6","E_6",-0.0976493792960978,"raw"
"8",-0.311573447152168,"G_7","E_7",0.522404813086454,"raw"
"9",0.0218894050811147,"G_8","E_8",0.490101297280009,"raw"
"10",-0.554829425540039,"G_9","E_9",0.553526696521764,"raw"
"G_1",1.25881155201501,"G_1","E_1",-0.713519120361321,"means"
"G_10",-0.91256591046795,"G_10","E_10",0.842562339749997,"means"
"G_2",0.11217976012285,"G_2","E_2",-0.806084501897614,"means"
"G_3",0.253944608574824,"G_3","E_3",-0.475121673094628,"means"
"G_4",0.0330250084901863,"G_4","E_4",-0.0871346017025768,"means"
"G_5",0.162312049145369,"G_5","E_5",-0.251528158242377,"means"
"G_6",-0.050286334995664,"G_6","E_6",-0.0991418201993064,"means"
"G_7",-0.316335432944957,"G_7","E_7",0.530389075932786,"means"
"G_8",0.0222239555280891,"G_8","E_8",0.497591843846171,"means"
"G_9",-0.563309255467755,"G_9","E_9",0.561986615968868,"means"
"11",1.25507035424032,"G_1","E_1",-0.743057213384231,"raw.ne"
"21",-0.931793115291642,"G_10","E_10",0.851570586273464,"raw.ne"
"31",0.153252241162259,"G_2","E_2",-0.807522000564605,"raw.ne"
"41",0.222786374159466,"G_3","E_3",-0.4807965017571,"raw.ne"
"51",0.0502468171406204,"G_4","E_4",-0.0941492292492284,"raw.ne"
"61",0.158219446787711,"G_5","E_5",-0.245564184252353,"raw.ne"
"71",-0.0755177393449973,"G_6","E_6",-0.0714784321651224,"raw.ne"
"81",-0.314658949700697,"G_7","E_7",0.522453114952053,"raw.ne"
"91",0.045996470739489,"G_8","E_8",0.526221929275456,"raw.ne"
"101",-0.563601899892507,"G_9","E_9",0.542321930871685,"raw.ne"
"G_11",1.24940409345444,"G_1","E_1",-0.739702536145929,"mean.ne"
"G_101",-0.927586352880371,"G_10","E_10",0.847726004172477,"mean.ne"
"G_21",0.15256035392144,"G_2","E_2",-0.803876284426008,"mean.ne"
"G_31",0.221780561464369,"G_3","E_3",-0.478625851837194,"mean.ne"
"G_41",0.0500199680491511,"G_4","E_4",-0.0937241741247105,"mean.ne"
"G_51",0.157505134124785,"G_5","E_5",-0.24445553667499,"mean.ne"
"G_61",-0.0751767997286445,"G_6","E_6",-0.0711557287916885,"mean.ne"
"G_71",-0.313238360279883,"G_7","E_7",0.520094398097884,"mean.ne"
"G_81",0.0457888106688383,"G_8","E_8",0.523846197371302,"mean.ne"
"G_91",-0.561057408794125,"G_9","E_9",0.539873512358857,"mean.ne"
