"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.15844686734426,"G_1","E_1",-0.479091828348947,"raw"
"2",-0.146283356155964,"G_2","E_2",-0.0236174571097733,"raw"
"3",-0.0791941324152789,"G_3","E_3",0.326714494879136,"raw"
"4",0.0854352571181081,"G_4","E_4",-0.422985282929778,"raw"
"5",-0.258186937544227,"G_5","E_5",0.152502809871349,"raw"
"6",0.299291290526072,"G_6","E_6",-0.0667696355276911,"raw"
"7",0.257384745815555,"G_7","E_7",0.513246899165711,"raw"
"G_1",-0.172826877982157,"G_1","E_1",-0.522572306717886,"means"
"G_2",-0.159559454654651,"G_2","E_2",-0.0257608840526585,"means"
"G_3",-0.0863814784681194,"G_3","E_3",0.356365809484867,"means"
"G_4",0.093189022950164,"G_4","E_4",-0.461373753274153,"means"
"G_5",-0.281618962239207,"G_5","E_5",0.1663433613762,"means"
"G_6",0.326453783630115,"G_6","E_6",-0.072829383412078,"means"
"G_7",0.280743966763857,"G_7","E_7",0.559827156595708,"means"
"11",-0.246183698664694,"G_1","E_1",-0.509737815187293,"raw.ne"
"21",-0.0191757261364758,"G_2","E_2",-0.00322951157855141,"raw.ne"
"31",-0.0180133356959899,"G_3","E_3",0.427644612059872,"raw.ne"
"41",0.156451635294597,"G_4","E_4",-0.545657931667347,"raw.ne"
"51",-0.221176756384761,"G_5","E_5",0.180274105673948,"raw.ne"
"61",0.159404529264117,"G_6","E_6",-0.0532953413462776,"raw.ne"
"71",0.188693352323208,"G_7","E_7",0.50400188204565,"raw.ne"
"G_11",-0.244157460926601,"G_1","E_1",-0.505542370877751,"mean.ne"
"G_21",-0.0190178985460883,"G_2","E_2",-0.00320293078434255,"mean.ne"
"G_31",-0.0178650752678101,"G_3","E_3",0.424124843463711,"mean.ne"
"G_41",0.155163945616772,"G_4","E_4",-0.541166843511506,"mean.ne"
"G_51",-0.219356340601727,"G_5","E_5",0.17879034294678,"mean.ne"
"G_61",0.15809253551892,"G_6","E_6",-0.052856689102097,"mean.ne"
"G_71",0.187140294206535,"G_7","E_7",0.499853647865206,"mean.ne"
