"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",0.950531131046808,"G_1","E_1",-0.150566725299639,"raw"
"2",0.493207357243765,"G_2","E_2",-0.0635684112118352,"raw"
"3",-0.250772821629501,"G_3","E_3",-0.205385588092059,"raw"
"4",-0.481857264142133,"G_4","E_4",0.253851760640135,"raw"
"5",0.25191763661957,"G_5","E_5",0.0387468420679983,"raw"
"6",-0.460050707542656,"G_6","E_6",-0.0213255424156275,"raw"
"7",-0.502975331595854,"G_7","E_7",0.148247664311027,"raw"
"G_1",1.06657924931746,"G_1","E_1",-0.168949063946405,"means"
"G_2",0.553421887684585,"G_2","E_2",-0.0713293295675182,"means"
"G_3",-0.281389087749555,"G_3","E_3",-0.230460633232075,"means"
"G_4",-0.540686088314524,"G_4","E_4",0.284843927208663,"means"
"G_5",0.282673670518945,"G_5","E_5",0.0434773532149352,"means"
"G_6",-0.516217220322306,"G_6","E_6",-0.023929127913889,"means"
"G_7",-0.564382411134604,"G_7","E_7",0.166346874236289,"means"
"11",1.14769254772643,"G_1","E_1",-0.160135936318502,"raw.ne"
"21",0.476077652030047,"G_2","E_2",-0.013831496302425,"raw.ne"
"31",-0.259320406506527,"G_3","E_3",-0.272136528144741,"raw.ne"
"41",-0.561049783503046,"G_4","E_4",0.351086446456513,"raw.ne"
"51",0.248489314932492,"G_5","E_5",0.0157877058733951,"raw.ne"
"61",-0.494820751842853,"G_6","E_6",-0.116084120945995,"raw.ne"
"71",-0.557068572836549,"G_7","E_7",0.195313929381749,"raw.ne"
"G_11",1.13708191118445,"G_1","E_1",-0.158655449039088,"mean.ne"
"G_21",0.471676223318613,"G_2","E_2",-0.0137036214805593,"mean.ne"
"G_31",-0.256922939879418,"G_3","E_3",-0.269620574028224,"mean.ne"
"G_41",-0.555862771226541,"G_4","E_4",0.347840585284416,"mean.ne"
"G_51",0.246191983813159,"G_5","E_5",0.0156417455208798,"mean.ne"
"G_61",-0.490246039598143,"G_6","E_6",-0.115010901103198,"mean.ne"
"G_71",-0.551918367612117,"G_7","E_7",0.193508214845774,"mean.ne"
