"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.257897555250129,"G_1","E_1",-1.12188517702977,"raw"
"2",-0.0479918735425278,"G_10","E_10",1.23957735222448,"raw"
"3",0.0170378318389206,"G_2","E_2",-0.676818088247236,"raw"
"4",0.0931573023087671,"G_3","E_3",-0.280168612950491,"raw"
"5",-0.0798133101407647,"G_4","E_4",-0.072985871650478,"raw"
"6",0.000513839922700501,"G_5","E_5",-0.0933516017205222,"raw"
"7",0.020535972310678,"G_6","E_6",0.00839769028095245,"raw"
"8",0.106201476030002,"G_7","E_7",0.0912138280472204,"raw"
"9",0.0622705687523091,"G_8","E_8",0.452593658422822,"raw"
"10",0.0859857477699796,"G_9","E_9",0.453426822622962,"raw"
"G_1",-0.340566213234726,"G_1","E_1",-1.48150371590238,"means"
"G_10",-0.0633755935474594,"G_10","E_10",1.63692193378559,"means"
"G_2",0.0224992821877892,"G_2","E_2",-0.893771067893844,"means"
"G_3",0.123018729866156,"G_3","E_3",-0.369976223649018,"means"
"G_4",-0.105397341878646,"G_4","E_4",-0.0963813786583153,"means"
"G_5",0.000678550506300316,"G_5","E_5",-0.123275311650496,"means"
"G_6",0.0271187461166874,"G_6","E_6",0.0110895567665726,"means"
"G_7",0.140244193072708,"G_7","E_7",0.120452277969632,"means"
"G_8",0.0822313021749341,"G_8","E_8",0.597671847775421,"means"
"G_9",0.113548344736258,"G_9","E_9",0.598772081456832,"means"
"11",-0.342192438252636,"G_1","E_1",-1.52054437169754,"raw.ne"
"21",-0.0601821195626453,"G_10","E_10",1.65760428938767,"raw.ne"
"31",-0.03596758996851,"G_2","E_2",-0.980201697124491,"raw.ne"
"41",0.201171046349761,"G_3","E_3",-0.343160131391353,"raw.ne"
"51",-0.053005813287188,"G_4","E_4",-0.22669864390487,"raw.ne"
"61",0.113920361481715,"G_5","E_5",-0.0744273335710634,"raw.ne"
"71",-0.134719322139703,"G_6","E_6",0.0783092875695227,"raw.ne"
"81",0.041113242956433,"G_7","E_7",0.115615265131628,"raw.ne"
"91",0.179256646076403,"G_8","E_8",0.633698627958399,"raw.ne"
"101",0.0906059863462918,"G_9","E_9",0.659804707642011,"raw.ne"
"G_11",-0.340590726304379,"G_1","E_1",-1.513427107212,"mean.ne"
"G_101",-0.0599004230398625,"G_10","E_10",1.64984548381807,"mean.ne"
"G_21",-0.0357992352295803,"G_2","E_2",-0.975613633232687,"mean.ne"
"G_31",0.200229418094532,"G_3","E_3",-0.341553889928385,"mean.ne"
"G_41",-0.0527577071487031,"G_4","E_4",-0.22563752774324,"mean.ne"
"G_51",0.113387130516525,"G_5","E_5",-0.0740789589837739,"mean.ne"
"G_61",-0.134088736761961,"G_6","E_6",0.0779427425862541,"mean.ne"
"G_71",0.0409208027821044,"G_7","E_7",0.115074100772436,"mean.ne"
"G_81",0.178417593310398,"G_8","E_8",0.630732452933667,"mean.ne"
"G_91",0.0901818837809264,"G_9","E_9",0.656716336989656,"mean.ne"
