"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-1.35452093116578,"G_1","E_1",0.0511354665230285,"raw"
"2",1.21383159285378,"G_10","E_10",-0.0176468553925134,"raw"
"3",-0.889705719144529,"G_2","E_2",-0.03013067583508,"raw"
"4",-0.573359790056669,"G_3","E_3",0.213589632878752,"raw"
"5",-0.32953270329321,"G_4","E_4",-0.0041984136713214,"raw"
"6",-0.271402297492004,"G_5","E_5",-0.0229821410131912,"raw"
"7",0.290618438796662,"G_6","E_6",0.143501802620136,"raw"
"8",0.412747950616593,"G_7","E_7",-0.127971104006708,"raw"
"9",0.532010127024337,"G_8","E_8",-0.0915849575440099,"raw"
"10",0.96931333186077,"G_9","E_9",-0.113712754559134,"raw"
"G_1",-1.46686039189403,"G_1","E_1",0.0553764720336338,"means"
"G_10",1.31450274781243,"G_10","E_10",-0.0191104268831658,"means"
"G_2",-0.963494952220106,"G_2","E_2",-0.0326296138705177,"means"
"G_3",-0.620912343979025,"G_3","E_3",0.231304046604406,"means"
"G_4",-0.356863049638183,"G_4","E_4",-0.00454661613676769,"means"
"G_5",-0.293911501328679,"G_5","E_5",-0.0248882033474075,"means"
"G_6",0.314721365477927,"G_6","E_6",0.155403364824859,"means"
"G_7",0.44697989279046,"G_7","E_7",-0.13858460172543,"means"
"G_8",0.576133277428845,"G_8","E_8",-0.0991807092999084,"means"
"G_9",1.04970495555036,"G_9","E_9",-0.123143712199702,"means"
"11",-1.47672000591048,"G_1","E_1",0.0166146126871753,"raw.ne"
"21",1.3273248168659,"G_10","E_10",-0.0410251786425658,"raw.ne"
"31",-0.988030124349749,"G_2","E_2",-0.0362765169013037,"raw.ne"
"41",-0.615807068152036,"G_3","E_3",0.238273131136377,"raw.ne"
"51",-0.383111601238582,"G_4","E_4",-0.00850967409247471,"raw.ne"
"61",-0.298244586908833,"G_5","E_5",0.0086945779979886,"raw.ne"
"71",0.321605614141202,"G_6","E_6",0.200534162885015,"raw.ne"
"81",0.41810145826562,"G_7","E_7",-0.13579405452629,"raw.ne"
"91",0.633890596925158,"G_8","E_8",-0.0956795757199018,"raw.ne"
"101",1.06099090036175,"G_9","E_9",-0.146831484824068,"raw.ne"
"G_11",-1.47005306438571,"G_1","E_1",0.0165396027660135,"mean.ne"
"G_101",1.32133234916519,"G_10","E_10",-0.0408399624431825,"mean.ne"
"G_21",-0.983569468953061,"G_2","E_2",-0.0361127394648576,"mean.ne"
"G_31",-0.613026886602729,"G_3","E_3",0.237197400445476,"mean.ne"
"G_41",-0.381381968923246,"G_4","E_4",-0.00847125550306263,"mean.ne"
"G_51",-0.296898103341839,"G_5","E_5",0.00865532462371155,"mean.ne"
"G_61",0.320153662644022,"G_6","E_6",0.199628812153446,"mean.ne"
"G_71",0.416213857391711,"G_7","E_7",-0.135180985686337,"mean.ne"
"G_81",0.631028773745482,"G_8","E_8",-0.0952476115466684,"mean.ne"
"G_91",1.05620084926018,"G_9","E_9",-0.146168585344539,"mean.ne"
